Paper Title,Header Number,Header Title,Text
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,3,Experiment and Results,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,3.1,Experimental Configuration,"We obtained Doppler ultrasound images of 205 MR patients from a local hospital, and 157 of them were collected by GE VividE95 while the rest 48 were collected by PHILIPS CX50. For each patient, three images were included: CW, M2D, and MCD, as shown in Fig.  Our method was implemented using Pytorch 1.7.1 and trained on an NVIDIA A100 GPU. The size of the input image is 3 × 256 × 256. The model was optimized by minimizing the binary cross-entropy loss function and using the Adam optimization algorithm. The learning rate was set as 0.001."
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,3.2,Results and Analysis,Effect of Adaptive Weighting and Multiple Channel. We test the effect of the adaptive weighting mechanism in PISA-net when placed in different positions of the encoder. Table 
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,4,Conclusion,"In this work, we proposed the first fully automatic pipeline for MR quantification from multi-channel ultrasound images (CW, M2D, and MCD), based on the modified PISA method. An adaptive weighting mechanism and a spatial attention mechanism weighting were used to combine features of multi-channel inputs and enhance the local feature with a global context. Extensive experiments demonstrate that the proposed method is capable of delivering good segmentation results and excellent quantification of MR parameters, and has great potential in the clinical application of MR diagnosis."
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Fig. 1 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Fig. 2 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Fig. 3 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Fig. 4 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Fig. 5 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Table 1 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Table 2 .,
Mitral Regurgitation Quantification from Multi-channel Ultrasound Images via Deep Learning,,Table 3 .,
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,1,Introduction,"Nuclei segmentation is a fundamental step in histology image analysis. In recent advances, with a large amount of labeled data, fully-supervised learning methods can easily achieve reasonable results  Unsupervised learning (UL) methods achieved great success in the data dependency problem for nuclei segmentation, which learns from the structural properties in the data without any manual annotations. Based on the character of these methods, we can group them into two categories: the traditional UL methods and the deep learning UL methods. Traditional UL nuclei segmentation methods include watershed  Therefore, some researchers  To address the above issues and motivated by the IISS property, we hereby propose a novel self-similarity-driven segmentation network (SSimNet) for unsupervised nuclei segmentation. As shown in Fig.  To validate the effectiveness of our method, we conduct extensive experiments on the MoNuSeg dataset "
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,2,Method,As shown in Fig. 
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,2.1,Candidate Nucleus Generation,"Channel Decomposition. Suppose that we are given a training set I S = {I S i } N i=1 of histopathology images without any manual annotation. For each image, stained tissue colors are results from light attenuation, which depends on the type and amount of dyes that the tissues have absorbed. This property is prescribed by the Beer-Lambert law: where I ∈ R 3×n represents the histology image with three color channels and n pixels, I 0 is the illuminating light intensity of sample with I 0 = 255 for 8-bit images in our cases, W ∈ R 3×r is the stain color matrix that encodes the color appearance of each stain with r representing the number of stains, and H ∈ R r×n is the stain density map. In this work, we follow the sparse non-negative matrix factorization in  Clustering and Active Contour. We transform I T into CIELAB color space and invoke the Fuzzy C-Means method (FCM) with 2 clusters to obtain the candidate foreground pixels. To reduce the noise in clustering results, we use active contour method as a smoothing operation to get hard candidate labels: Label Smoothing. Since hard label is overconfident at the border of nuclei, which is detrimental to the training of the network, we soften the hard label one by one for each connected component in P i using the following formulation: where  "
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,2.2,Data Purification and SSimNet Learning,"So far, soft candidate labels Pi have been acquired for each image I S i . However, it is common that adjacent nuclei are merged into one candidate due to imperfect staining and imaging conditions, which violate the IISS property. To this, we conduct data purification to build a reliable training set for subsequent learning. Data Purification. We sample K patches with overlap from original image I S i . The sampled results are expressed as patch tissue We design the Unsupervised Shape Measure Index (USMI) and calculate it using the algorithm in Fig.  ). Figure  To further separate possible adjacent nuclei in a blue patch, we follow  SSimNet Learning and Finetuning. By denoting our segmentation network as F , our final loss function to supervise the network training can be formulated as: where L BCE is the binary cross-entropy loss and L CE is the cross-entropy loss. Also, we can obtain tissue patches and corresponding pseudo labels for each image in the test set termed as Before evaluation, we first fine tune our network F using SET k for several epochs. As shown in the ablation study, this operation is simple but effective. And this fine tuning process can help the network capture the size and shape information in the current test slice. "
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,3,Experiments,
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,3.1,Datasets and Settings,MoNuSeg. Multi-organ nuclei segmentation  CPM17. The CPM17 dataset  Settings. We compare our SSimNet with several current unsupervised segmentation methods. We follow the DCGN 
Label-Free Nuclei Segmentation Using Intra-Image Self Similarity,3.2,Experimental Results,"To evaluate the effectiveness of SSimNet, we compare it with several deep learning based and conventional unsupervised segmentation methods on the mentioned datasets, including minibatch K-Means (termed as mKMeans), Gaussian Mixture Model  For the methods without public codes, we report the results from the original publications for a fair comparison. The results are shown in Table  As Table  Besides, we conduct an additional comparison experiment based on CPM17 dataset to demonstrate the generalization of our method. As shown in Table "
