,title,extracted_keyword_sent
695,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"first, cold-start al aims to study the general question of
constructing a training set for an organ that has not been labeled in public
datasets."
696,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"this is a very common scenario (whenever a dataset is collected for a
new application), especially when iterative al is not an option."
697,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"third, in low-budget
scenarios, cold-start al can achieve one-shot selection of the most informative
data without several cycles of annotation."
698,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"(2)
diversity sampling [7,10,19,22], where samples from diverse regions of the data
distribution are selected to avoid redundancy."
699,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"a recent
study on 3d medical segmentation shows the feasibility to use the uncertainty
estimated from a proxy task to rank the importance of the unlabeled data in the
cold-start scenario [14]."
700,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"we train and validate our models on five
3d medical image segmentation tasks from the publicly available medical
segmentation decathlon (msd) dataset [1], which covers two of the most common 3d
image modalities and the segmentation tasks for both healthy tissue and
tumor/pathology.our contributions are summarized as follows:• we offer the first
cold-start al benchmark for 3d medical image segmentation."
701,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"we make our code
repository, data partitions, and baseline results publicly available to
facilitate future cold-start al research."
702,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"formally, given an unlabeled data pool of size n , cold-start al aims to select
the optimal m samples (m ≪ n ) without access to any prior segmentation labels."
703,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"we use the medical segmentation decathlon (msd) collection [1] to define our
benchmark, due to its public accessibility and the standardized datasets
spanning across two common 3d image modalities, i.e., ct and mri."
704,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"with a low budget of 5
volumes (except for heart, where 3 volumes are used because of the smaller
dataset and easier segmentation task), we assess the performance of the
uncertainty-based and diversity-based approaches against the random selection."
705,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"as suggested by prior works [3,4,7,12,20,26], random selection is a
strong competitor in the cold-start setting, since it is independent and
identically distributed (i.i.d.) to the entire data pool."
706,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"[14] proposed a proxy task and then
utilized uncertainty generated from the proxy task to rank the unlabeled data."
707,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"we visually verify that the binary pseudo label includes the
coarse boundary of the target organ.as in [14], we compute the model uncertainty
for each unlabeled data using monte carlo dropout [6]: with dropout enabled
during inference, multiple predictions are generated with stochastic dropout
configurations."
708,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"finally, we rank all unlabeled data with
the overall uncertainty scores and select the most uncertain m
samples.diversity-based selection."
709,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"first, a
feature extraction network is trained using unsupervised/self-supervised tasks
to represent each unlabeled data as a latent feature."
710,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"second, clustering
algorithms are used to select the most diverse samples in latent space to reduce
data redundancy."
711,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"to address
this issue, we train a 3d auto-encoder on the unlabeled training data using a
self-supervised task, i.e., image reconstruction."
712,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"k -means clustering is used, followed
by selecting the most typical data from each cluster, which is similar to the
alps strategy but less sensitive to outliers."
713,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"the performance of different al strategies
is evaluated by training a 3d patch-based segmentation network using the
selected data, which is an important distinction from the earlier 2d variants in
the literature."
714,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"the only difference between different experiments is the
selected data."
715,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"1) follow the same trends.our results explain why random
selection remains a strong competitor for 3d segmentation tasks in cold-start
scenarios, as no strategy evaluated in our benchmark consistently outperforms
the random selection average performance.however, we observe that typiclust
(shown as orange) achieves comparable or superior performance compared to random
selection across all tasks in our benchmark, whereas other approaches can
significantly under-perform on certain tasks, especially challenging ones like
the liver dataset."
716,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"in this paper, we presented the colossal benchmark for cold-start al strategies
on 3d medical image segmentation using the public msd dataset."
717,COLosSAL: A Benchmark for Cold-Start Active Learning for 3D Medical Image Segmentation,"we believe our findings and
the open-source benchmark will facilitate future cold-start al studies, such as
the exploration of different uncertainty estimation/feature extraction methods
and evaluation on multi-modality datasets."
718,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"pa maps can be used
to visually highlight whether a model is poorly extracting semantic features
[32] and/or that the model is misinformed due to spurious correlations within
the data that it was trained on [16]."
719,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"to efficiently process image data, these
methods mainly rely on convolutional neural networks (cnns) and achieve
state-of-the-art (sota) performance."
720,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"in this work, we focus on the explainability of the
classification of brain tumours using probe-based confocal laser endomicroscopy
(pcle) data."
721,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"performance evaluation on pcle data shows that our improved
explainability method outperforms the sota."
722,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,dataset.
723,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"the developed explainability framework has been validated on an in vivo
and ex vivo pcle dataset of meningioma, glioblastoma and metastases of an
invasive ductal carcinoma (idc)."
724,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"our dataset includes 38 meningioma
videos, 24 glioblastoma and 6 idc."
725,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"the data has been curated to remove
noisy images and similar frames."
726,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"this resulted in a training dataset of 2500
frames per class (7500 frames in total) and a testing dataset of the same size."
727,Explainable Image Classification with Improved Trustworthiness for Tissue Characterisation,"the dataset is split into a training and testing subset, with the division done
on the patient level.implementation."
728,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"in contrast, deep learning models suffer
from catastrophic forgetting [10], where learning from new data can override
previously acquired knowledge."
729,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"[23], where new classes are
observed in different stages, restricting the model from accessing previous
data.the medical domain faces a similar problem: the ability to dynamically
extend a model to new classes is critical for multiple organ and tumor
segmentation, wherein the key obstacle lies in mitigating 'forgetting.' a
typical strategy involves retaining some previous data."
730,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"however, such methods, reliant on an account of data
and annotations, may face practical constraints as privacy regulations could
make accessing prior data and annotations difficult [9]."
731,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"an alternative strategy
is to use pseudo labels generated by previously trained models on new data."
732,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"q1: can we relieve the forgetting problem without needing previous data and
annotations?"
733,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"first, inspired by knowledge distillation methods in
continual learning [11,14,15,17], we propose to generate soft pseudo annotations
for the old classes on newly-arrived data."
734,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"this enables us to recall old
knowledge without saving the old data."
735,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"we
evaluate our continual learning method using three datasets: btcv [8], lits [1]
and jhh [25] (a private dataset at johns hopkins hospital) 1 ."
736,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"on the public
datasets, the learning trajectory is to first segment 13 organs in the btcv
dataset, then learn to fig."
737,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"these kernels, when applied to the decoder (dec) feature, yield the
mask for the respective class.segment liver tumors in the lits dataset."
738,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"on the
private dataset, the learning trajectory is to first segment 13 organs, followed
by continual segmentation of three gastrointestinal tracts and four
cardiovascular system structures."
739,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"we formulate the continual organ segmentation as follows: given a sequence of
partially annotated datasets {d 1 , d 2 , ."
740,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,", c n }, we learn a single multi-organ segmentation model
sequentially using one dataset at a time."
741,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"when training on the i-th dataset d t
, the previous datasets {d 1 , ."
742,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"the model is
required to predict the accumulated organ labels for all seen datasets {d 1 , ."
743,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"in the context of continual organ segmentation, the model's inability to access
the previous dataset presents a challenge as it often results in the model
forgetting the previously learned classes."
744,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"formally, the label lc t for class c in current
learning step t can be expressed as:where l c t represents the ground truth
label for class c in step t obtained from dataset d t ."
745,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"datasets: we empirically evaluate the proposed model under two data settings: in
one setting, both training and continual learning are conducted on the inhouse
jhh dataset."
746,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"in the other setting, we first train on the btcv dataset and then do
continual learning on the lits dataset."
747,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"the btcv dataset contains 47 abdominal
ct images delineating 13 organs."
748,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"the lits dataset contains 130 contrast-enhanced
abdominal ct scans for liver and liver tumor segmentation."
749,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"in each
learning step, we report the average dsc for the classes that are used at the
current step as well as the previous steps (e.g., in step 2 of the jhh dataset,
we report the average dice of the gastrointestinal tracts and the abdominal
organs)."
750,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"the initial the continual segmentation results using the jhh dataset and public
datasets are
shown in tables 1 and2, respectively."
751,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"notably, by simply using the pseudo
labeling technique (lwf), we are able to achieve reasonably good performance in
remembering the old classes (dice of 0.777 in step 2 and 0.767 in step 3 for
abdominal organs in the jhh dataset; dice of 0.770 in step 2 for btcv organs)."
752,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"specifically, the proposed method exhibits the least forgetting in old classes
and a far better ability to adapt to new data and new classes.to evaluate the
proposed model designs, we also conduct the ablation study on the jhh dataset,
shown in table 3."
753,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"finally, we show the qualitative segmentation results
of the proposed method together with the best baseline method ilt on the jhh
dataset."
754,Continual Learning for Abdominal Multi-organ and Tumor Segmentation,"numerical results on an in-house dataset and two public
datasets demonstrate that the proposed method outperforms the continual learning
baseline methods in the challenging multiple organ and tumor segmentation tasks."
755,Efficient Subclass Segmentation in Medical Images,"in recent years, the use of deep learning for automatic medical image
segmentation has led to many successful results based on large amounts of
annotated training data."
756,Efficient Subclass Segmentation in Medical Images,"however, the trend towards segmenting medical images
into finergrained classes (denoted as subclasses) using deep neural networks has
resulted in an increased demand for finely annotated training data [4,11,21]."
757,Efficient Subclass Segmentation in Medical Images,"moreover, in some
cases, a dataset may have already been annotated with superclass labels, but the
research focus has shifted towards finer-grained categories [9,24]."
758,Efficient Subclass Segmentation in Medical Images,"in such
cases, re-annotating an entire dataset may not be as cost-effective as
annotating only a small amount of data with subclass labels.here, the primary
challenge is to effectively leverage superclass annotations to facilitate the
learning of fine-grained subclasses."
759,Efficient Subclass Segmentation in Medical Images,"previous label-efficient learning
methods, such as semi-supervised learning [7,17,26], few-shot learning
[10,15,19] and weakly supervised learning [13,27], focus on either utilize
unlabeled data or enhance the model's generalization ability or use weaker
annotations for training."
760,Efficient Subclass Segmentation in Medical Images,"unlike previous works such as
[6,8,18,25], we assume that the target subclasses and their corresponding
limited annotations are available during the training process, which is more in
line with practical medical scenarios.our main approach is to utilize the
hierarchical structure of categories to design network architectures and data
generation methods that make it easier for the network to distinguish between
subclass categories."
761,Efficient Subclass Segmentation in Medical Images,"our experiments on the brats 2021 [3] and
acdc [5] datasets demonstrate that our model, with sufficient superclass and
very limited subclass annotations, achieves comparable accuracy to a model
trained with full subclass annotations."
762,Efficient Subclass Segmentation in Medical Images,"2, for each sample (x, y) in the dataset that does not
have subclass labels, we pair it with a randomly chosen fine-labeled sample (x ,
y , z )."
763,Efficient Subclass Segmentation in Medical Images,"this segmentation result is
supervised by the superposition of the pseudo label map z pse and subclass
labels z, with weighting factor α:the intuition behind this framework is to
simultaneously leverage the information from both unlabeled and labeled data by
incorporating a more robust supervision from transform-invariant pseudo labels."
764,Efficient Subclass Segmentation in Medical Images,dataset and preprocessing.
765,Efficient Subclass Segmentation in Medical Images,we conduct all experiments on two public datasets.
766,Efficient Subclass Segmentation in Medical Images,"the first one is the acdc1 dataset [5], which contains 200 mri images with
segmentation labels for left ventricle cavity (lv), right ventricle cavity (rv),
and myocardium (myo)."
767,Efficient Subclass Segmentation in Medical Images,"we adopt the processed data and the same data division
in [16], which uses 140 scans for training, 20 scans for validation and 40 scans
for evaluation."
768,Efficient Subclass Segmentation in Medical Images,"the second is the brats20212 dataset [3],
which consists of 1251 mpmri scans with an isotropic 1 mm 3 resolution."
769,Efficient Subclass Segmentation in Medical Images,"we randomly split the dataset into 876, 125, and 250
cases for training, validation, and testing, respectively."
770,Efficient Subclass Segmentation in Medical Images,"for both datasets,
image intensities are normalized to values in [0, 1] and the foreground
superclass is defined as the union of all foreground subclasses for both
datasets.implementation details and evaluation metrics."
771,Efficient Subclass Segmentation in Medical Images,"to augment the data
during training, we randomly cropped the images with a patch size of 256 × 256
for the acdc dataset and 96 × 96 × 96 for the brats2021 dataset."
772,Efficient Subclass Segmentation in Medical Images,"we used a
batch size of 24 for the acdc dataset and 4 for the brats2021 dataset, where
half of the samples are labeled with subclasses and the other half only labeled
with superclasses."
773,Efficient Subclass Segmentation in Medical Images,"the first u-net
was trained on the complete subclass dataset {(x l , y l , z l )} n l=1 , while
the second was trained on its subset {(x l , y l , z l )} n l=1 ."
774,Efficient Subclass Segmentation in Medical Images,"mean dice score (%, left) and hd95 (mm,
right) of different methods on acdc and brats2021 datasets."
775,Efficient Subclass Segmentation in Medical Images,"separately represents the number of data with superclass and subclass
annotations in the experiments."
776,Efficient Subclass Segmentation in Medical Images,"however, the
methods that were specifically designed to utilize superclass information or
explore the intrinsic structure of the subclass data, such as nl, cps, and uamt,
did not consistently outperform the simple modified u-net."
777,Efficient Subclass Segmentation in Medical Images,"in contrast, our
proposed method achieved the best performance among all compared methods on both
the acdc and brats2021 datasets."
778,Efficient Subclass Segmentation in Medical Images,"the effectiveness of the proposed hierarchicalmix is evident from
the comparisons made with models that use only image mixup or pseudo-labeling
for data augmentation, while the addition of separate normalization consistently
improves the model performance."
779,Efficient Subclass Segmentation in Medical Images,"our
approach leverages the hierarchical structure of categories to design network
architectures and data generation methods that enable the network to distinguish
between subclass categories more easily."
780,Efficient Subclass Segmentation in Medical Images,"our experiments on
the acdc and brats2021 datasets demonstrated that our proposed approach
outperformed other compared methods in improving the segmentation accuracy."
781,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"however, designing educational materials solely
based on real-world data poses several challenges."
782,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"five
expert physicians evaluated the edited images from a clinical perspective using
two datasets: a pelvic mri dataset and chest ct dataset."
783,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"ssim, and psnr were 1.41 × 10 -2 ± 1.04 × 10 -2 , 7.40 ×
10 -1 ± 0.57 × 10 -1 , and 22.5 ± 2.7 in the pelvic mri testing dataset and 5.03
× 10 -4 ± 3.03 × 10 -4 , 9.08 × 10 -1 ± 0.34 × 10 -1 , and 38.6 ± 1.7 in the
chest ct testing dataset."
784,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"the accuracies (i.e., the ratio of images correctly identified as real or
synthetic) were 0.69 ± 0.11 and 0.65 ± 0.11, for the pelvic mri and chest ct
testing datasets, respectively."
785,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"0.14 ± 0.13) for the pelvic mri testing dataset, and 0.74 ± 0.28 (vs."
786,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"0.12 ± 0.14) for the
chest ct testing dataset."
787,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"future challenges
include improving scalability with fewer manual operations, validating
segmentation maps from a more objective perspective, and comparing our proposed
algorithm with existing methods, such as those based on superpixels [10].data
use declaration and acknowledgment: the pelvic mri and chest ct datasets were
collected from the national cancer center hospital."
788,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"the study, data use, and
data protection procedures were approved by the ethics committee of the national
cancer center, tokyo, japan (protocol number 2016-496).our implementation and
all synthesized images will be available here: https://
github.com/kaz-k/medical-image-editing."
789,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"implementation and datasets: all neural networks were implemented in python 3.8
using the pytorch library 1.10.0 [12] on an nvidia tesla a100 gpu running cuda
10.2."
790,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"the pelvic mri dataset with
rectal cancer contained 289 image series for training and 100 image series for
testing."
791,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"the chest ct dataset with lung cancer contained 500 image
series for training and 100 image series for testing."
792,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"both were in-house datasets collected
from a single hospital."
793,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"by comparing different settings on
the pelvic mri training dataset (see supplementary information), the number of
segmentation classes of 10, the combination of t 1 , t 2 , and t 3 with moderate
magnitude, the weakly imposed reconstruction loss, and a certain value of the
margin parameter were considered suitable for self-supervised segmentation."
794,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"a similar configuration was
applied to the chest ct training dataset."
795,Towards AI-Driven Radiology Education: A Self-supervised Segmentation-Based Framework for High-Precision Medical Image Editing,"the anatomical substructures, including the histological
structure of the colorectal wall and subregions within the lung, corresponded
well with the segmentation maps in both the pelvic mri and chest ct testing
datasets."
796,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"since unlabeled medical images are comparatively easier to obtain in larger
quantities, an alternative strategy is to perform self-supervised learning and
generate pre-trained models from unlabeled datasets."
797,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"self-supervised learning
involves automatically generating a supervisory signal from the data itself and
learning a representation by solving a pretext task.in computer vision, current
self-supervised learning methods can be broadly divided into discriminative
modeling and generative modeling."
798,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"during the
fine-tuning stage, we simply concatenate the local and global contrast models
and fine-tune the resulting model on a small target dataset."
799,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"in the fine-tuning stage, we fine-tune the model with a
limited number of labelled images x f ∈ {x 1 , x 2 , ..., x f }, where f is the
size of the fine-tuning dataset.besides the two pre-trained encoders and one
decoder, a randomly initialized decoder d g is appended to the pre-trained e g
to ensure that the embeddings have the same dimensions prior to concatenation."
800,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"we combine local and global contrast models by concatenating the output of d g
and d l 's last convolutional layer, and fine-tune on the target dataset in an
end-to-end fashion."
801,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"during both global and local pre-training stages, we pre-train the encoders on
the abdomen-1k [17] dataset."
802,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"the ct images have been curated from 12
medical centers and include multi-phase, multi-vendor, and multi-disease
cases.although segmentation masks for liver, kidney, spleen, and pancreas are
provided in this dataset, we ignore these labels during pre-training since we
are following the self-supervised protocol."
803,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"during the fine-tuning stage, we perform extensive experiments on three datasets
with respect to different regions of the human body."
804,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"abd-110 is an abdomen
dataset from [25] that contains 110 ct images from patients with various
abdominal tumors and these ct images were taken during the treatment planning
stage."
805,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"we report the average dsc on 11 abdominal organs (large bowel, duodenum,
spinal cord, liver, spleen, small bowel, pancreas, left kidney, right kidney,
stomach and gallbladder).thorax-85 is a thorax dataset from [5] that contains 85
thoracic ct images."
806,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"through extensive experiments on 3 different datasets, we demonstrate lrc
is capable of enhancing these pre-training algorithms in a consistent way."
807,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"2, we show segmentation results on abd-110, thorax-85, and han datasets
respectively."
808,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"all the results are provided by models trained with target dataset
size |x t | = 10."
809,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"by comparing (c) with (g) and (d) with (h), our method shows
significant improvement, particularly on the challenging han dataset."
810,Localized Region Contrast for Enhancing Self-supervised Learning in Medical Image Segmentation,"through extensive experiments on three multi-organ
segmentation datasets, we demonstrated that our approach consistently boosts
current supervised and unsupervised pre-training methods."
811,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"the demand for precise medical data analysis has led to the widespread use of
deep learning methods in the medical field."
812,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"however, accompanied by the
promulgation of data acts and the strengthening of data privacy, it has become
increasingly challenging to train models in large-scale centralized medical
datasets."
813,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"as one of the solutions, federated learning provides a new way out of
the dilemma and attracts significant attention from researchers.federated
learning (fl) [1,2] is a distributed machine learning paradigm in which all
clients train a global model collaboratively while preserving their data
locally."
814,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"as a crucial core of them, the aggregation algorithm plays an important
role in releasing data potential and improving global model performance."
815,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"fedavg
[1], as pioneering work, was a simple and effective aggregation algorithm, which
makes the proportions of local datasets size as the aggregation weights of local
models."
816,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"but in the real world, not only the numbers of datasets held by clients
is different, but also their data distribution may be diverse, which leads to
the fact that the data in the federated learning is non-independent identically
distribution (non-iid)."
817,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"the naive aggregation algorithms maybe have worse
performance because of the non-iid data [3][4][5][6][7][8]."
818,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"ida [15] introduced the inverse distance of local models and
the average model of all clients to handle non-iid data."
819,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"(3) we propose an aggregation algorithm that introduces the concept of
affinity and graph into federated learning, and the aggregation weights can be
adjusted adaptively; (4) the superior performance is achieved by the proposed
method, on the public cifar-10 and fets challenge datasets."
820,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"suppose k clients with private data cooperate to train a global model and share
the same neural network structure, 3d-unet [26], which is provided by the fets
challenge and kept unchanged."
821,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"the differences
in local models reflect the discrepancies in the distribution of client data to
a certain extent."
822,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"suppose the server has
received local models trained by local data, and we map them into the
topological graph."
823,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"these graphs contain all the information of local
models, including the part of universality and the part of characteristics of
the client data."
824,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"comparisons with other state-of-the-art methods on
the cifar-10 dataset."
825,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,the first dataset to verify the validity of our algorithm is cifar-10.
826,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"we partition the training set into 8 clients with heterogeneous data by sampling
from a dirichlet distribution (α = 0.5) as in [10] to simulate the non-iid
distribution, and the test set in cifar-10 is considered as the global test set
to evaluate the performance of different algorithms."
827,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,training data.
828,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"the real-world dataset used in experiments is provided by the
fets challenge organizer, which is the training set of the whole dataset about
brain tumor segmentation."
829,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"in order to evaluate the performance of fedgrav, we
partition the dataset composed of 341 data samples experiment results on the
cifar-10."
830,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"we first validate the proposed method on the
cifar-10 dataset."
831,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"as can be seen from the table, the proposed
fedgrav method outperforms the other competing fl aggregation methods including
auto-fedavg, a learning-based aggregation method, which indicates the potential
and superiority of fedgrav.experiment results on miccai fets2021 training
dataset."
832,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"in order to verify the robustness of our method and its performance in
real-world data, we conduct the experiment on the miccai fets2021 training
dataset."
833,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"to evaluate the effectiveness and find the better configuration of fedgrav, we
conduct the ablation study on the fets datasets, and the results are shown in
fig."
834,FedGrav: An Adaptive Federated Aggregation Algorithm for Multi-institutional Medical Image Segmentation,"we evaluated our
method on cifar-10 and real-world miccai federated tumor segmentation challenge
(fets) datasets, and the superior results demonstrated the effectiveness and
robustness of our fedgrav."
835,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"as
with all deep learning-based approaches, the availability of large datasets is
essential, which is problematic in the considered case since the additional ce
low-dose scan is not acquired in clinical routine exams."
836,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"hence, there are no
public datasets to easily benchmark and compare different algorithms or evaluate
their performance."
837,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"in general, the enhancement behavior of pathological tissues
at various gbca dosages has barely been researched due to a lack of data [12].in
recent years, generative models have been used to overcome data scarcity in the
computer vision and medical imaging community."
838,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"the generator learns a non-linear transformation of a predefined
noise distribution to fit the distribution of a target dataset, while the
discriminator provides feedback by simultaneously approximating a distance or
divergence between the generated and the target distribution."
839,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"in particular, for
image-to-image translation tasks, these conditional gans have been successfully
applied using paired [14,25,27] and unpaired training data [35]."
840,Faithful Synthesis of Low-Dose Contrast-Enhanced Brain MRI Scans Using Noise-Preserving Conditional GANs,"using this dataset, we aim at the semantic
interpolation of the gbca signal at various fractional dose levels."
