,title,extracted_keyword_sent
584,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"hence, they all fail to
reach segmentation performance on par with cutting-edge single dataset
segmentation methods."
585,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"to this end, we introduce multitalent (multi dataset
learning and pre-training), a new, flexible, multi-dataset training method: 1)
multitalent can handle classes that are absent in one dataset but annotated in
another during training."
586,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"overall, mul-titalent can include all kinds of new datasets
irrespective of their annotated target structures.multitalent can be used in two
scenarios: first, in a combined multi-dataset (md) training to generate one
foundation segmentation model that is able to predict all classes that are
present in any of the utilized partially annotated datasets, and second, for
pre-training to leverage the learned representation of this foundation model for
a new task."
587,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"in experiments with a large collection of abdominal ct datasets, the
proposed model outperformed state-of-the-art segmentation networks that were
trained on each dataset individually as well as all previous methods that
incorporated multiple datasets for training."
588,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"in comparison to an ensemble of single dataset solutions, multitalent comes with
shorter training and inference times."
589,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"additionally, at the example of three
challenging datasets, we demonstrate that fine-tuning multitalent yields higher
segmentation performance than training from scratch or initializing the model
parameters using unsupervised pretraining strategies [29,33]."
590,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"we introduce multitalent, a multi dataset learning and pre-training method, to
train a foundation medical image segmentation model."
591,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"it comes with a novel
dataset and class adaptive loss function."
592,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"furthermore, we introduce a
training schedule and dataset preprocessing which balances varying dataset size
and class characteristics."
593,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"we begin with a dataset collection of k datasets, where c (k) ⊆ c is the label
set associated to dataset d (k) ."
594,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"even if classes from different datasets refer
to the same target structure we consider them as unique, since the exact
annotation protocols and labeling characteristics of the annotations are unknown
and can vary between datasets: c (k) ∩ c (j) = ∅, ∀k = j."
595,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"to solve the label contradiction problem we decouple the
segmentation outputs for each class by applying a sigmoid activation function
instead of the commonly used softmax activation function across the dataset."
596,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"this modification allows the
network to assign multiple classes to one pixel and thus enables overlapping
classes and the conservation of all label properties from each dataset."
597,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"we modify the loss function to be calculated only for
classes that were annotated in the corresponding partially labeled dataset
[5,27], in the following indicated by 1and 0 otherwise."
598,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"this
compensates for the varying number of annotated classes in each dataset."
599,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"however, the automatic pipeline configuration from nnu-net was not used in favor
of a manually defined configuration that aims to reflect the peculiarities of
each of the datasets, irrespective of the number of training cases they contain."
600,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"for the swinunetr, we
adopted the default network topology.multi-dataset training setup."
601,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"we trained
multitalent with 13 public abdominal ct datasets with a total of 1477 3d images,
including 47 classes (multi-dataset (md) collection)
[1,3,9,11,[18][19][20]25,26]."
602,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"detailed information about the datasets, can be
found in the appendix in table 3 and fig."
603,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"to compensate
for the varying number of training images in each dataset, we choose a sampling
probability per case that is inversely proportional to √ n, where n is the
number of training cases in the corresponding source dataset."
604,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"we used the btcv
(small multi organ dataset [19]), amos (large multi organ dataset [16]) and
kits19 (pathology dataset [11]) datasets to evaluate the generalizability of the
multitalent features in a pre-training and fine tuning setting."
605,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"naturally, the
target datasets were excluded from the respective pre-training."
606,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"as a baseline for the multitalent, we applied the 3d u-net generated by the
nnu-net without manual intervention to each dataset individually."
607,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"furthermore,
we trained a 3d u-net, a resenc u-net and a swinunetr with the same network
topology, patch and batch size as our multitalent for each dataset."
608,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"as supervised baseline, we used the weights resulting
from training the three model architectures on the totalsegmentator dataset,
which consists of 1204 images and 104 classes [30], resulting in more than 10 5
annotated target structures."
609,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"as unsupervised baseline
for the cnns, we pre-trained the networks on the multi-dataset collection based
on the work of zhou et al."
610,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,multi-dataset training results are presented in fig.
611,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"multitalent improves the performance of the purely convolutional
architectures (u-net and resenc u-net) and outperforms the corresponding
baseline models that were trained on each dataset individually."
612,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"since a simple
average over all classes would introduce a biased perception due to the highly
varying numbers of images and classes, we additionally report an average over
all datasets."
613,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"for example, dataset 7 consists of only 30 training images but has
13 classes, whereas 4 in the appendix provides all results for all classes."
614,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"averaged over all datasets, the multitalent gains 1.26 dice points for the
resenc u-net architecture and 1.05 dice points for the u-net architecture."
615,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"compared to the default nnu-net, configured without manual intervention for each
dataset, the improvements are 1.56 and 0.84 dice points."
616,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"for the official btcv test set in table 1, multitalent outperforms all related
work that have also incorporated multiple datasets during training, proving that
multitalent is substantially superior to related approaches."
617,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"the training is 6.5 times faster and the inference is around 13
times faster than an ensemble of models trained on 13 datasets.transfer learning
results are found in table 2, which compares the finetuned 5-fold
cross-validation results of different pre-training strategies for three
different models on three datasets."
618,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"especially for the small multi-organ
dataset, which only has 30 training images (btcv), and for the kidney tumor
(kits19), the multi-talent pre-training boosts the segmentation results."
619,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"in
general, the results show that supervised pre-training can be beneficial for the
swinunetr as well, but pre-training on the large totalsegmentator dataset works
better than the md pre-training."
620,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"for the amos dataset, no pre-training scheme
has a substantial impact on the performance."
621,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"we suspect that it is a result of
the dataset being saturated due to its large number of training cases."
622,MultiTalent: A Multi-dataset Approach to Medical Image Segmentation,"allows including any publicly available datasets
(e.g."
623,Co-assistant Networks for Label Correction,"in particular,
obtaining high-quality labels needs professional experience so that corrupted
labels can often be found in medical datasets, which can seriously degrade the
effectiveness of medical image analysis."
624,Co-assistant Networks for Label Correction,"based on this, given two
outputs of the gmm model for the i-th sample, its output with a larger mean
value and the output with a smaller mean value, respectively, are denoted as m
i,1 and m i,2 , so the following definition v i is used to determine if the i-th
samples is noise:hence, the noise rate r of training samples is calculated
by:where n represents the total number of samples in training dataset."
625,Co-assistant Networks for Label Correction,"the used datasets are breakhis [13], isic [3], and nihcc [16]."
626,Co-assistant Networks for Label Correction,"in particular, the
random selection in our experiments guarantees that three datasets (i.e., the
training set, the testing set, and the whole set) have the same ratio for each
class."
627,Co-assistant Networks for Label Correction,"moreover, we assume that all labels in the used raw datasets are clean,
so we add corrupted labels with different noise rates = {0, 0.2, 0.4} into these
datasests, where = 0 means that all labels in the training set are clean.we
compare our proposed method with six popular methods, including one fundamental
baseline (i.e., cross-entropy (ce)), three robustness-based methods (i.e.,
co-teaching (ct) [6], nested co-teaching (nct) [2] and self-paced resistance
learning (sprl) [12]), and two label correction methods (i.e., co-correcting
(cc) [9] and self-ensemble label correction (selc) [11])."
628,Co-assistant Networks for Label Correction,table 1 presents the classification results of all methods on three datasets.
629,Co-assistant Networks for Label Correction,"first, our method obtains the best results, followed
by ct, nct, sprl, celc, cc, and ce, on all datasets in terms of four evalua-
this might be because our proposed method not only utilizes a robust method to
train a cnn for distinguishing corrupted labels from clean labels, but also
corrects them by considering their relationship among the samples within the
same class."
630,Co-assistant Networks for Label Correction,"experiments on three
medical image datasets demonstrate the effectiveness of the proposed framework."
631,Co-assistant Networks for Label Correction,"although our method has achieved promising performance, its accuracy might be
further boosted by using more powerful feature extractors, like pre-train models
on large-scale public datasets or some self-supervised methods, e.g.,
contrastive learning."
632,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,"for example,
openai's improved diffusion models [21] took 1600-16000 a100 hours to be trained
on the imagenet dataset with one million images, which is prohibitively
expensive."
633,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,2: for t = t to 1 do 3: dataset.
634,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,"to mimic the real-world setting, the diffusion models were
trained on a diverse dataset, including images from different centers and
scanners."
635,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,"specifically, the denoising task is based on
the aapm low dose ct grand challenge abdominal dataset [19], which can be also
used for sr [33]."
636,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,"the heart mr sr task is based on three datasets: acdc [1],
m&ms1-2 [3], and cmrxmotion [27]."
637,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,"for the ct image enhancement task, we trained a
diffusion model [21] based on the full-dose dataset that contains 5351 images,
and the hold-out quarter-dose images were used for testing."
638,Pre-trained Diffusion Models for Plug-and-Play Medical Image Enhancement,"for the mr
enhancement task, we used the whole acdc [1] and m&ms1-2 [3] for training the
diffusion model and the cmrxmotion [27] dataset for testing."
639,Robust T-Loss for Medical Image Segmentation,"despite efforts to obtain labels through
automated mining [31] and crowd-sourcing methods [11], the quality of datasets
gathered using these methods remains challenging due to often high levels of
label noise.for instance, the fitzpatrick 17k dataset, commonly used in
dermatology research, contains non-skin images and noisy annotations."
640,Robust T-Loss for Medical Image Segmentation,"the dataset was scraped from online atlases, which makes it vulnerable to
inaccuracies and noise [10]."
641,Robust T-Loss for Medical Image Segmentation,"noisy labels are and will continue to be, a problem
in medical datasets."
642,Robust T-Loss for Medical Image Segmentation,"the t-loss, whose simplest formulation features a
single parameter, can adaptively learn an optimal tolerance level to label noise
directly during backpropagation, eliminating the need for additional
computations such as the expectation maximization (em) steps.to evaluate the
effectiveness of the t-loss as a robust loss function for medical semantic
segmentation, we conducted experiments on two widely-used benchmark datasets in
the field: one for skin lesion segmentation and the other for lung segmentation."
643,Robust T-Loss for Medical Image Segmentation,"we injected different levels of noise into these datasets that simulate typical
human labeling errors and trained deep learning models using various robust loss
functions."
644,Robust T-Loss for Medical Image Segmentation,"section 3 covers the datasets
used in our experiments, the implementation and training details of t-loss, and
the metrics used for comparison."
645,Robust T-Loss for Medical Image Segmentation,"section 4 presents the main findings of our
study, including the results of the t-loss and the baselines on both datasets
and an ablation study on the parameter of t-loss."
646,Robust T-Loss for Medical Image Segmentation,"the isic 2017 dataset [5] is a well-known public benchmark of dermoscopy images
for skin cancer detection."
647,Robust T-Loss for Medical Image Segmentation,"the dataset also includes a list of
lesion attributes, such as size, shape, and color."
648,Robust T-Loss for Medical Image Segmentation,"we resized the images to 256
× 256 pixels for our experiments.shenzhen [4,13,25] is a public dataset
containing 566 frontal chest radiographs with corresponding lung segmentation
masks for tuberculosis detection."
649,Robust T-Loss for Medical Image Segmentation,"all images were resized to 256 × 256
pixels.without a public benchmark with real noisy and clean segmentation masks,
we artificially inject additional mask noise in these two datasets to test the
model's robustness to low annotation quality."
650,Robust T-Loss for Medical Image Segmentation,"the nnu-net was trained for 100 epochs using the adam optimizer with a
learning rate of 10 -3 and a batch size of 16 for the isic dataset and 8 for the
shenzhen dataset."
651,Robust T-Loss for Medical Image Segmentation,"we present experimental results for the skin lesion segmentation task on the
isic dataset in table 1."
652,Robust T-Loss for Medical Image Segmentation,"similar to the isic dataset, all considered robust losses perform well at low
noise levels."
653,Robust T-Loss for Medical Image Segmentation,"to shed light on this mechanism, we study the
behavior of ν during training for different label noise levels and
initializations on the isic dataset."
654,Robust T-Loss for Medical Image Segmentation,"our evaluation on public medical
datasets for skin lesion and lung segmentation demonstrates that the t-loss
outperforms other robust losses by a statistically significant margin."
655,Robust T-Loss for Medical Image Segmentation,"our
loss function also features remarkable independence to different noise types and
levels.it should be noted that other methods, such as [15] offer better
performance for segmentation on the isic dataset with the same synthetic noisy
labels, while the t-loss offers a simple alternative."
656,Robust T-Loss for Medical Image Segmentation,"we declare that we have used the isic dataset [5] under the apache license 2.0,
publicly available, and the shenzhen dataset [4,13,25] public available under
the cc by-nc-sa 4.0 license."
657,Multi-Head Multi-Loss Model Calibration,"a binary classifier in a
balanced dataset, randomly predicting always one class with c = 0.5 +
confidence, has a perfect calibration and 50% accuracy."
658,Multi-Head Multi-Loss Model Calibration,"we now describe the data we used for experimentation, carefully analyze
performance for each dataset, and end up with a discussion of our findings."
659,Multi-Head Multi-Loss Model Calibration,"we conducted experiments on two datasets: 1) the chaoyang dataset1 , which
contains colon histopathology images."
660,Multi-Head Multi-Loss Model Calibration,"2) kvasir2 , a dataset for the task of endoscopic
image classification."
661,Multi-Head Multi-Loss Model Calibration,"the annotated part of this dataset contains 10,662 images,
and it represents a challenging classification problem due a high amount of
classes (23) and highly imbalanced class frequencies [2]."
662,Multi-Head Multi-Loss Model Calibration,"for the sake of
readability we do not show measures of dispersion, but we add them to the
supplementary material (appendix b), together with further experiments on other
datasets.we implement the proposed approach by optimizing several popular neural
network architectures, namely a common resnet50 and two more recent models: a
convnext [23] and a swin-transformer [23]."
663,Multi-Head Multi-Loss Model Calibration,"finally we would ideally observe
improved performance as we increase the diversity (comparing 2hsl to 2hml) and
as we add heads (comparing 2hml to 4hml).chaoyang: in table 1 we report the
results on the chaoyang dataset."
664,Multi-Head Multi-Loss Model Calibration,"overall, accuracy is relatively low, since this
dataset is challenging due to label ambiguity, and therefore calibration
analysis of aleatoric uncertainty becomes meaningful here."
665,Multi-Head Multi-Loss Model Calibration,"kvasir: next, we show in table 2 results for the kvasir dataset."
666,Multi-Head Multi-Loss Model Calibration,"comprehensive
experiments on two challenging datasets with three different neural networks
show that multi-head multi-loss models consistently outperform other
learning-based calibration techniques, matching and sometimes surpassing the
calibration of deep ensembles."
667,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"deep learning models have achieved remarkable success in segmenting anatomy and
lesions from medical images but often rely on large-scale manually annotated
datasets [1][2][3]."
668,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"we compare 5 existing guidance signals on the autopet [1] and
msd spleen [2] datasets and vary various hyperparameters."
669,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"we
implemented our experiments with monai label [23] and will release our code.we
trained and evaluated all of our models on the openly available autopet [1] and
msd spleen [2] datasets."
670,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"geodesic maps exhibit lower dice
scores for small σ < 5 and achieve the best performance for σ = 5 on both
datasets."
671,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"differences in results for different σ values are more pronounced in autopet [1]
as it is a more challenging dataset [17][18][19]25].(h2) theta."
672,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"1d) also confirm that θ = 10 is the optimal parameter for both
datasets and that not truncating values on msd spleen [2], i.e."
673,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"this holds true for
both datasets and the difference in performance is substantial.(h4) probability
of interaction."
674,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"although the concrete values for msd spleen [2] autopet [1] are
different, the five metrics follow the same trend on both datasets.(m1) initial
and (m2) final dice."
675,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"moreover, geodesic-based
signals have lower initial scores on both datasets and require more
interactions.(m3) consistent improvement."
676,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"the consistent improvement is ≈ 65%
for both datasets, but it is slightly worse for autopet [1] as it is more
challenging."
677,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"the guidances
are ranked in the same order in (m3) and in (m4) for both datasets."
678,Guiding the Guidance: A Comparative Analysis of User Guidance Signals for Interactive Segmentation of Volumetric Images,"distance
transform-based guidances are the slowest on both datasets due to their
complexity, but all guidance signals are computed in a reasonable time (<1
s).adaptive heatmaps: results."
679,Laplacian-Former: Overcoming the Limitations of Vision Transformers in Local Texture Detection,"we tested our model using the synapse dataset [13], which comprises 30 cases of
contrast-enhanced abdominal clinical ct scans (a total of 3,779 axial slices)."
680,Laplacian-Former: Overcoming the Limitations of Vision Transformers in Local Texture Detection,"we also followed [2] experiments to evaluate
our method on the isic 2018 skin lesion dataset [6] with 2,694 images."
681,Laplacian-Former: Overcoming the Limitations of Vision Transformers in Local Texture Detection,"our approach outperforms other competitors across most evaluation
metrics, indicating its excellent generalization ability across different
datasets."
682,Understanding Silent Failures in Medical Image Classification,"[3] studied failure detection on several biomedical
datasets, but only assessed the performance of csfs in isolation without
considering the classifier's ability to prevent failures."
683,Understanding Silent Failures in Medical Image Classification,"we compare various csfs under a wide range
of distribution shifts on four biomedical datasets."
684,Understanding Silent Failures in Medical Image Classification,"to this end, we present sf-visuals, a visualization tool that
facilitates identifying silent failures in a dataset and investigating their
causes (see fig."
685,Understanding Silent Failures in Medical Image Classification,"we follow the
spirit of recent robustness benchmarks, where existing datasets have been
enhanced by various distribution shifts to evaluate methods under a wide range
of failure sources and thus simulate real-world application [19,27]."
686,Understanding Silent Failures in Medical Image Classification,"specifically, we introduce corruptions of various intensity levels to
the images in four datasets in the form of brightness, motion blur, elastic
transformations and gaussian noise."
687,Understanding Silent Failures in Medical Image Classification,"dermoscopy
dataset: we combine data from isic 2020 [26], derma 7 point [17], ph2 [24] and
ham10000 [30] and map all lesion sub-types to the super-classes ""benign"" or
""malignant""."
688,Understanding Silent Failures in Medical Image Classification,"chest x-ray dataset: we pool the data from chexpert [14], nih14 [31] and
mimic [16], while only retaining the classes common to all three."
689,Understanding Silent Failures in Medical Image Classification,"fc-microscopy dataset: the rxrx1 dataset [28] represents
the fluorescence cell microscopy domain."
690,Understanding Silent Failures in Medical Image Classification,"lung nodule ct dataset: we create a simple 2d
binary nodule classification task based on the 3d lidc-idri data [1] by
selecting the slice with the largest annotation per nodule (±two slices
resulting in 5 slices per nodule)."
691,Understanding Silent Failures in Medical Image Classification,"we emulate two manifestation shifts by defining nodules with high
spiculation (rating > 2), and low texture (rating < 3) as target domains.the
datasets consist only of publicly available data, our benchmark provides scripts
to automatically generate the combined datasets and distribution shifts.the
sf-visuals tool: visualizing silent failures."
692,Understanding Silent Failures in Medical Image Classification,"the proposed tool is based on
three simple operations, that enable effective and intuitive analysis of silent
failures in datasets across various csfs: 1) interactive scatter plots: see
example in fig."
693,Understanding Silent Failures in Medical Image Classification,"for corruption shifts, we further allow
investigating the predictions on a fixed input image over varying intensity
levels.based on these visualizations, the functionality of sf-visuals is
three-fold: 1) visual analysis of the dataset including distribution shifts."
694,Understanding Silent Failures in Medical Image Classification,"2)
visual analysis of the general behavior of various csfs on a given task 3)
visual analysis of individual silent failures in the dataset for various csfs."
695,Understanding Silent Failures in Medical Image Classification,"training settings: on each dataset, we
employ the classifier behind the respective leading results in literature: for
chest xray data we use densenet121 [12], for dermoscopy data we use
efficientnet-b4 [29] and for fluorescence cell microscopy and lung nodule ct
data we us densenet161 [12]."
696,Understanding Silent Failures in Medical Image Classification,"however, the method is
not reliable across all settings, falling short on manifestation shifts and
corruptions on the lung nodule ct dataset."
697,Understanding Silent Failures in Medical Image Classification,"when looking beyond the averages
displayed in table 1 and analyzing the results of individual clinical centers,
corruptions and manifestation shifts, one remarkable pattern can be observed: in
various cases, the same csf showed opposing behavior between two variants of the
same shift on the same dataset."
698,Understanding Silent Failures in Medical Image Classification,"outperforms all
other csfs for one clinical site (mskcc) as target domain, but falls short on
the other one (hcb).on the chest x-ray dataset, mcd worsens the performance for
darkening corruptions across all csfs and intensity levels, whereas the opposite
is observed for brightening corruptions."
699,Understanding Silent Failures in Medical Image Classification,"further, on the lung nodule ct dataset,
dg-mcd-res performs best on bright/dark corruptions and the spiculation
manifestation shift, but worst on noise corruption and falls behind on the
texture manifestation shift."
700,Understanding Silent Failures in Medical Image Classification,"1b, left) provides an overview of the mskcc acquisition shift
on the dermoscopy dataset and reveals a severe change of the data distribution."
701,Understanding Silent Failures in Medical Image Classification,"this
pattern of contrary class characteristics is also observed on the dermoscopy
dataset (2c)."
702,Understanding Silent Failures in Medical Image Classification,"the failure example at the top is particularly severe, and
localization in the scatter plot reveals a position deep inside the 'benign'
cluster indicating either a severe sampling error in the dataset (e.g."
703,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"extensive experiments on both
isic2019 dataset and in-house pancreas tumor dataset demonstrate that the
proposed ernn significantly improves the reliability and accuracy of ood
detection for clinical applications."
704,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,datasets.
705,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"we conduct experiments on isic 2019 dataset [3,4,19] and an inhouse
dataset."
706,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"the in-house pancreas
tumor dataset collected from a cooperative hospital is composed of eight
classes: pdac (302), ipmn (71), net (43), scn (37), asc (33), cp (6), mcn (3),
and panin (1)."
707,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"• posterior network described in
[2], where density estimators are used for generating the parameters of
dirichlet distributions.inspired by [14], we further compare the proposed method
with mixup-based methods:• mixup: as described in [23], mix up is applied to all
samples.• mt-mixup: mix up is only applied to mid-class and tail-class samples.•
mtmx-prototype: on the basis of mt mixup, prototype network is also applied to
estimate uncertainty.the results on two datasets are shown in table 1."
708,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"even
with using mixup, ernn exhibits near performance with the best method
(mtmx-prototype) on isic 2019 and outperforms the other methods on in-house
datasets."
709,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"in this section, we conduct a detailed ablation study to clearly demonstrate the
effectiveness of our major technical components, which consist of evaluation of
evidential head, evaluation of the proposed evidence reconcile block on both
isic 2019 dataset and our in-house pancreas tumor dataset."
710,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"as shown in
table 2, it is clear that a network with an evidential head can improve the ood
detection capability by 6% and 1% on isic dataset and in-house pancreas tumor
dataset respectively."
711,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"furthermore, introducing erb further improves the ood
detection performance of ernn by 1% on isic dataset."
712,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images,"and on the more challenging
inhouse dataset, which has more similarities in samples, the proposed method
improves the auroc by 2.3%, demonstrating the effectiveness and robustness of
our model on more challenging tasks."
713,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"(b): statistics of the number of nodules at different scales in three
datasets."
714,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"the main reason is that the lesion scale in the
two public datasets are relatively small, which matches the fact few patients
have very large nodule or mass."
715,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"experimental results on two public datasets and one
in-house dataset demonstrate that the proposed method outperforms existing
methods with different backbones."
716,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"to determine the super parametric values for the mapping function
r, we perform cross-validation on three datasets."
717,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,we experiment on two public datasets and one in-house dataset.
718,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"all three
datasets are divided into training, validation, and test sets using a 7:1:2
ratio."
719,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"the lidc dataset is a publicly available lung ct image database containing 1018
scans, developed by the lung image database consortium (lidc)."
720,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"all pulmonary
nodules and masses in the dataset have been annotated by multiple raters."
721,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"overall, we selected a total of 1625 nodules
and masses that were annotated by more than three raters from the lidc dataset
for the experiment."
722,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"the lndb dataset published in 2019, comprises 294 ct scans collected between
2016 and 2018."
723,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"each ct scan in the dataset has been segmented by at least one
radiologist."
724,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,the nodules included in this dataset are larger than 3 mm.
725,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"the mean
scale of the lesion in lndb dataset is the shortest among the three datasets."
726,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"we
adopt 1968 nodules and masses from the lndb dataset."
727,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"we
exclude nodules and masses with diameters larger than 64 mm or smaller than 2
mm, as the diameter of the largest mass in the public dataset is no more than 64
mm."
728,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"the experimental results presented in table 1, consistently
demonstrate that the cnn-based network can achieve better results in multiscale
pulmonary nodule and mass segmentation tasks across all three datasets."
729,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"in datasets such as lidc and in-house, where the number imbalance of
multi-scale lesion phenomena is more notable, the multi-input method
consistently outperforms the other two baselines."
730,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"firstly, we present the quantitative comparison in table 2, where we
group the nodules and masses in each dataset at 10 mm intervals and calculate
the average segmentation performance differences of the nodules in each scale
group."
731,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation,"extensive experiments on two public datasets and one in-house dataset
demonstrate that though sattca increases inference time for each sample by about
one second, it outperforms the corresponding baseline and click-based methods
with different backbones."
732,WeakPolyp: You only Look Bounding Box for Polyp Segmentation,"more meaningfully, weakpolyp can take existing large-scale polyp detection
datasets to assist the polyp segmentation task."
733,WeakPolyp: You only Look Bounding Box for Polyp Segmentation,datasets.
734,WeakPolyp: You only Look Bounding Box for Polyp Segmentation,"two large polyp datasets are adopted to evaluate the model
performance, including sun-seg [9] and polyp-seg."
735,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"the work presented in [10]
proposed the first pixel-wise annotated benchmark dataset for breast lesion
segmentation in us videos, but it has some limitations."
736,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"although their efforts
were commendable, this dataset is private and contains only 63 videos with 4,619
annotated frames."
737,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"the small dataset size increases the risk of overfitting and
limits the generalizability capability."
738,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos,"in this work, we collected a
larger-scale us video breast lesion segmentation dataset with 572 videos and
34,300 annotated frames, of which 222 videos contain aln metastasis, covering a
wide range of realistic clinical scenarios."
