path_long,extracted_sents_keywords,path
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"[30]. based on the data with racial bias, the
unfairness presents in developing evaluative algorithms.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"along these advancements, bias in
healthcare and ai are exposing poignant gaps in the ﬁeld’s understanding of
model implementation and their utility [25,26].",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"ai model quality relies on input
data and addressing bias is a crucial research area.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"systemic bias poses a greater
threat to ai model’s applications, as these biases can be baked right into the
model’s decision process",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"[22].
pulmonary embolism (pe) is an example of health disparities related to race.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"black patients exhibit a 50% higher age-standardized pe fatality rate and a
twofold risk for pe hospitalization than white patients [18,24].",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"[7,12,14].
however, one issue with traditional survival analysis is bias from single modal
data that gets compounded when curating multimodal datasets, as diﬀerent
combinations of modes and datasets create with a uniﬁed structure.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"multimodal
data sets are useful for fair ai model development as the bias complementary
from diﬀerent sources can make de-biased decisions and assessments.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"in that
process, the biases of each individual data set will get pooled together, creating
a multimodal data set that inherits multiple biases, such as racial bias [1,15,23].",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"in addition, it has been found that creating multimodal datasets without any de-
biasing techniques does not improve performance signiﬁcantly and does increase
bias and reduce fairness [5]. overall, a holistic approach to model development
would be beneﬁcial in reducing bias aggregation in multimodal datasets.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"[4] for bias disentanglement
improves model generalization for fairness [3,6,27].
we developed a pe outcome model that predicted mortality and detected
bias in the output.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"we then implemented methods to remove racial bias in our
dataset and model and output unbiased pe outcomes as a result.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"our contri-
butions are as follows: (1) we identiﬁed bias diversity in multimodal informa-
tion using a survival prediction fusion framework.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"(2) we proposed a de-biased
survival prediction framework with demographic bias disentanglement.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"(3) the
multimodal cph learning models improve fairness with unbiased features.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"id branch (ei;ci) and survival branch (ec;cc) are
trained to disentangle race-intrinsic attributes and survival attributes with the feature
swapping augmentation, respectively.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"2
bias in survival prediction
this section describes the detail of how we identify the varying degrees of bias
in multimodal information and illustrates bias using the relative diﬀerence in
survival outcomes.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"we will ﬁrst introduce our pulmonary embolism multimodal
datasets, including survival and race labels.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the pulmonary embolism dataset used in this study from 918 patients
(163 deceased, median age 64 years, range 13–99 years, 52% female), including
3978 ctpa images and 918 clinical reports, which were identiﬁed via retro-
spective review across three institutions.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"for
each patient, the race labels, survival time-to-event labels and pesi variables
are collected from clinical data, and the 11 pesi variables are used to calcu-
late the pesi scores, which include age, sex, comorbid illnesses (cancer, heart
failure, chronic lung disease), pulse, systolic blood pressure, respiratory rate,
temperature, altered mental status, and arterial oxygen saturation at the time
of diagnosis",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"[2].
diverse bias of multimodal survival prediction model.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"this
redundancy leads to model overﬁtting on race, compromising the fairness of risk
prediction across diﬀerent races.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"besides, clinical data in the form of text reports
and pesi variables objectively reﬂect the patient’s physiological information and
the physician’s diagnosis, exhibiting smaller race biases in correlation with sur-
vival across diﬀerent races.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"2, we
present a feature-level de-biased sp module that enhances fairness in survival
de-biased outcome prediction model
519
outcomes by decoupling race attributes, as shown in the lower right of fig.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"1.
in the de-biased sp module, ﬁrstly, two separate encoders em
i
and em
c are for-
mulated to embed features f m into disentangled latent vectors for race-intrinsic
attributes zid or race-conﬂicting attributes zsur implied survival information [16].",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"then, the linear classiﬁers cm
i
and cm
c constructed to predict the race label yid
with concatenated vector z =",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"to disentangle survival features from
the race identiﬁcation, we use the generalized cross-entropy (gce) loss",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"[31] to
train em
c and cm
c to overﬁt to race label while training em
i
and cm
i
with cross-
entropy (ce) loss.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the relative diﬃculty scores w as deﬁned in eq. 1 reweight
and enhance the learning of the race-intrinsic attributes [20].",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"+ gce (cc(z), yid)
(2)
to promote race-intrinsic learning in em
i
and cm
i , we apply diversify with
latent vectors swapping.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"as the random combination are
generated from diﬀerent samples, the swapping decreases the correlation of these
feature vectors, thereby enhancing the race-intrinsic attributes.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the weights λsw and λsur are assigned as 0.5 and 0.8, respectively,
to balance the feature disentanglement and survival prediction.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the larger c-index value is
better and the lower bias is fairer.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"method
baseline
de-biased sp model
dataset
overall white color bias
overall white color bias
imaging
0.662
0.736
0.422
0.314 0.646
0.656
0.622
0.035
text
0.657
0.642
0.714
0.071 0.719
0.689
0.746
0.057
variable
0.668
0.669
0.741
0.072 0.698
0.683
0.778
0.095
multimodal 0.709
0.692",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"we apply race-balanced resam-
pling to the training and validation sets to eliminate training bias caused by
minority groups.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"based on the com-
parison between the id features and others, it is observed that the clusters containing
race obtained from the same class are more compact.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"in general, our
framework including de-biased sp modules shows signiﬁcantly better predictions
in testing set than the pesi-based outcome estimation with c-indexes of 0.669,
0.654, 0.697, 0.043 for the overall testset, white testset, color testset and race
bias.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the de-biased results outperform the baseline in overall survival c-index
and show a lower race bias, especially in imaging- and fusion-based predictions.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the results indicate the eﬀectiveness of the proposed de-biasing in mitigating
race inequity.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the results also prove the observations for the diﬀerent biases
present in diﬀerent modalities, especially in the ctpa images containing more
abundant race-related information.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"every 2 columns (overall performance of testing
and bias) represent a training setting.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"swapping
×
✓
×
✓
resampling
×
×
✓
✓
dataset
testing bias
testing bias
testing bias
testing bias
imaging
0.666
0.062 0.641
0.014 0.649
0.050 0.622
0.035
text
0.684
0.090 0.711
0.123 0.698
0.102 0.709
0.057
variable
0.702
0.095 0.701
0.052 0.697
0.082 0.699
0.095
multimodal 0.716
0.025 0.737
0.041 0.741
0.011 0.743
0.012
diction performance based on multiply modalities is signiﬁcantly better than the
pesi-based outcome estimation.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the disentangled representations, transformed
from latent space to a 2d plane via tsne and color-coded by race [9], are shown
in fig.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"2. we observe the disentanglement in the visualization of the id features
zid, while the survival features zsur eliminate the race bias.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the lack of appar-
ent race bias observed in both the original features and those encoded in the
baseline can be attributed to the subordinate role that id features play in the
multimodal information.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"we conducted ablation studies to examine the eﬀect of the two key compo-
nents, including swapping feature augmentation and race-balance resampling.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_50.pdf,"the swapping augmenta-
tion provides a strong bias correction eﬀect for image data with obvious bias.
for clinical data, the resampling generally improves performance in most cases.",miccai23vol5/paper_50.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_52.pdf,None,miccai23vol5/paper_52.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_3.pdf,"the rapid identiﬁcation and accurate diagnosis of breast can-
cer, known as the killer of women, have become greatly signiﬁcant for
those patients.",miccai23vol5/paper_3.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_3.pdf,"keywords: breast cancer · histopathological image · super-resolution ·
classiﬁcation · joint training
1
introduction
breast cancer is one of the high-mortality cancers among women in the 21st
century.",miccai23vol5/paper_3.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_3.pdf,"every year, 1.2 million women around the world suﬀer from breast
cancer and about 0.5 million die of it",miccai23vol5/paper_3.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_3.pdf,"[16] to alleviate the class imbalanced data problem
of the hr and sr images’ classiﬁcation.",miccai23vol5/paper_3.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_20.pdf,"for the ncct, we annotate over 4,029 nodules from
over 2,565 patients from our collaborating hospital.",miccai23vol5/paper_20.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_20.pdf,"the in-house cohort was retrospectively collected
from 2,565 patients at our collaborating hospital between 2019 and 2022.",miccai23vol5/paper_20.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_35.pdf,= 110 to balance the magnitude of two terms.,miccai23vol5/paper_35.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_27.pdf,"a
class-balanced sampling strategy is adopted by choosing one image from each
class in turn.",miccai23vol5/paper_27.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_25.pdf,"we employ the same eval-
uation criteria as the previous work for a fair comparison.",miccai23vol5/paper_25.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_25.pdf,"we follow the previous methods [4,13,14] to employ the instant-level
area under curve (auc) and the average precision (ap) for a fair comparison.",miccai23vol5/paper_25.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_25.pdf,"[5], for a fair comparison.",miccai23vol5/paper_25.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_24.pdf,"in this study, we used data from shengjing hospital to train our
method with 892 patients, and data from three other centers, including guang-
dong provincial people’s hospital, tianjin medical university and sun yat-
sen university cancer center for independent testing with 178 patients.",miccai23vol5/paper_24.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_24.pdf,"pdac masks for 340 patients were manually labeled by a radiol-
ogist from shengjing hospital with 18 years of experience in pancreatic cancer,
while the rest were predicted using self-learning models [11,24] and checked by
the same annotator.",miccai23vol5/paper_24.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_24.pdf,"3. we further stratify patients by
our signature after grouping them by tumor size and ca19-9, two clinically used
preoperative criteria for selection, and also age.",miccai23vol5/paper_24.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_24.pdf,"independent test set (n = 178)
univariate analysis
multivariate analysis
hr (95% ci)
p-value
hr (95% ci)
p-value
proposed (high vs low risk)
2.42(1.64-3.58)
<0.0001
1.85(1.08-3.17)
0.027
age (> 60 vs = 60)
1.49(1.01-2.20)
0.043
1.01(0.65-1.58)
0.888
sex (male vs female)
1.28(0.86-1.90)
0.221
-
-
pt (pt3-pt4 vs pt1-pt2)
3.17(2.10-4.77)
<0.0001
2.44(1.54-3.86)
0.00015
pn (positive ve negative)
1.47(0.98-2.20)
0.008
1.34(0.85-2.12)
0.210
resection margin (r1 vs r0)
2.84(1.64-4.93)
<0.0001
1.68(0.92-3.07)
0.091
ca19-9 (> 210 vs ≤ 210 u/ml)
0.94(0.64-1.39)
0.759
-
-
tumor size (> 25 vs ≤ 25 mm)
2.36(1.59-3.52)
<0.0001
0.99(0.52-1.85)
0.963
tumor location (head vs tail)
1.06(0.63-1.79)
0.819
-
-
fig.",miccai23vol5/paper_24.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_16.pdf,"to address this
issue, we establish a framework to adjust cnns to “think like sonog-
raphers” for gout diagnosis, which consists of three novel components:
(1) where to adjust: modeling sonographers’ gaze map to emphasize
the region that needs adjust; (2) what to adjust: classifying instances
to systematically detect predictions made based on unreasonable/biased
reasoning and adjust; (3) how to adjust: developing a training mecha-
nism to balance gout prediction accuracy and attention reasonability for
improved cnns.",miccai23vol6/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_16.pdf,"(1)
where to adjust: modeling sonographers’ gaze map to emphasize the region that
needs adjust; (2) what to adjust: classify the instances to systemically detect
predictions made based on unreasonable/biased reasoning and adjust; (3) how
to adjust: developing a training mechanism to strike the balance between gout
prediction accuracy and attention reasonability.
2
method
fig.",miccai23vol6/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_16.pdf,"3)
how to adjust: a training mechanism is developed to strike the balance between
gout diagnosis and attention accuracy for improving cnn.
2.1
where to adjust
it is essential to obtain the gaze map corresponding to each mskus to emphasize
the region where gouty features are obvious.",miccai23vol6/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_16.pdf,"2.3
how to adjust
we proposed a training mechanism (algorithm 1) which can strike the balance
between the gout diagnosis error and the reasonability error of attention region
to promote the cnns to “think like sonographers”.",miccai23vol6/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_16.pdf,"for sample in rp and
uip, α can be set 0.5 to strike the balance between accuracy and reasonability.",miccai23vol6/paper_16.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_17.pdf,"the ltotal is denoted as follows:
ltotal = λ1 · lcls + λ2 · lmse + λ3 · lta
(10)
where λ1, λ2, λ3 are the hyper-parameters to balance the corresponding loss.",miccai23vol6/paper_17.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_17.pdf,"our dataset contained 282 consecutive patients who underwent thy-
roid nodule examination at nanjing drum tower hospital.",miccai23vol6/paper_17.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_17.pdf,"all data were approved by the institu-
tional review board of nanjing drum tower hospital, and all patients signed
the informed consent before enrollment into the study.",miccai23vol6/paper_17.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_17.pdf,"for fair comparison, all methods used the manually
annotated lesion mask to assist the diagnosis.",miccai23vol6/paper_17.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_39.pdf,"in addition, clinical indicators (e.g., age, gender) also can be integrated by
the coxph model.",miccai23vol6/paper_39.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_39.pdf,"for a fair comparison, all methods took the same pre-
processed images and clinical indicators as inputs.",miccai23vol6/paper_39.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_76.pdf,"as such, generative models
can be sampled to emphasize each disease subtype equally and generate more
balanced datasets, thus preventing dataset biases getting ampliﬁed by the mod-
els [7].",miccai23vol6/paper_76.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_76.pdf,"it is also challenging to capture long-tailed distributions and
synthesize rare samples from imbalanced datasets using gans.",miccai23vol6/paper_76.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_76.pdf,"as such, at (1) 20× we extract a total of 54,735 patches for training
and 4,991 patches as a held-out set, while at (2) 20× magniﬁcation we generate
12,409 training patches and 655 patches are held out.
3.2
stain normalization
a common issue in deep learning with h&e stained histopathology slides is the
visual bias introduced by variations in the staining protocol and the raw mate-
rials of chemicals leading to diﬀerent colors across slides prepared at diﬀerent
labs [1].",miccai23vol6/paper_76.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_62.pdf,"the optimization process aims to achieve a balance between
these two goals, resulting in an embedding space that encodes as much informa-
tion as possible about tumor-associated stroma identiﬁcation while not encod-
ing any information on the data source.",miccai23vol6/paper_62.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_63.pdf,"keywords: cervical abnormal cell detection · consistency learning ·
cervical cytologic images
1
introduction
cervical cancer is the second most common cancer among adult women.",miccai23vol6/paper_63.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"in this work we present, triangular anal-
ysis of geographical interplay of lymphocytes (triangil), a novel app-
roach involving building of heterogeneous subgraphs to precisely cap-
ture the spatial interplay between multiple cell families.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"in this study, we introduce a novel approach called
triangular analysis of geographical interplay of lymphocytes (triangil), rep-
resenting a unique and interpretable way to characterize the distribution, and
higher-order interaction of various cell families (e.g., cancerous cells, stromal
cells, lymphocyte subtypes) across digital histopathology slides.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"all of these approaches point to overwhelming
evidence that spatial architecture of cells in tme is critical in predicting cancer
triangular analysis of geographical interplay of lymphocytes (triangil)
799
outcome.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"by focusing on every set,
triangil allows for capturing higher-order and balanced spatial triadic rela-
tionships",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"4
experimental results and discussion
4.1
dataset
the cohort employed in this study was composed of pre-treatment tumor biopsy
specimens from patients with nsclc from ﬁve centers (two centers for training
triangular analysis of geographical interplay of lymphocytes (triangil)
801
algorithm 1: finding triangles
input: a jagged array del : delaunay graph with three vertices of every
triangle in each row, a hashmap φ : maps nodes to their type
output: triangle features trifeatset
let triindex ← ∅ be the list for triangle indices
for i = 1 to i = length(del) do
let marker ← ∅ be a auxiliary list to keep the viewed markers
for j = 1 to 3 do
if φ(del(i, j))",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"for our study, the responders to io
were identiﬁed as those patients with complete response, partial response, and
triangular analysis of geographical interplay of lymphocytes (triangil)
803
stable disease, and non-responders were patients with progressive disease.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"(color ﬁgure online)
triangular analysis of geographical interplay of lymphocytes (triangil)
805
were 0.64, and 0.63 respectively.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"5
concluding remarks
we presented a new approach, triangular analysis of geographical interplay of
lymphocytes (triangil), to quantitatively chartacterize the spatial arrange-
ment and relative geographical interplay of multiple cell families across patho-
logical images.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"34, 1223–30 (2016)
4. cartwright, d., harary, f.: structural balance: a generalization of heider’s theory.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"375, 1823–1833 (2016)
triangular analysis of geographical interplay of lymphocytes (triangil)
807
22.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_77.pdf,"sherwin, r.g.: introduction to the graph theory and structural balance approaches
to international relations.",miccai23vol6/paper_77.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_61.pdf,"such scheduling of the weights is done so that in the beginning
of the training, the weights are uniform in order not to wrongly bias the network
when the embeddings are still indiscriminative.",miccai23vol6/paper_61.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_75.pdf,"error bars represent 95% conﬁdence intervals computed by a 5000-sample
bias-corrected and accelerated bootstrap.",miccai23vol6/paper_75.pdf
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_75.pdf,"error bars represent 95% conﬁdence intervals computed by a 5000-sample
bias-corrected and accelerated bootstrap.
4.1
model explainability
tile-based approaches in dp often use explainability methods such as gradient-weighted
classactivationmapping[30]tohighlightpartsoftheimagethatcorrespondwithcertain
category outputs.",miccai23vol6/paper_75.pdf
