,title,extracted_keyword_sent
203,Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,none
204,Semi-supervised Pathological Image Segmentation via Cross Distillation of Multiple Attentions,"the wsis were collected from four medical institutions
of ×20 magnification (0.475 μm/pixel) with an average size of 5000 × 5000."
205,Towards Novel Class Discovery: A Study in Novel Skin Lesions Clustering,"however, this comes at the
cost of a large amount of labeled data that needs to be collected for each
class."
206,Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,"we collected wsis
from the cancer genome atlas colon adenocarcinoma (tcga-coad) dataset
(cc-by-3.0) [8,21] and rectum adenocarcinoma (tcga-read) dataset (cc-by-3.0)
[8,20], which contain 440 and 153 patients."
207,Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,"we also collected the corresponding tabular genomics
data (e.g., mrna sequence, copy number alteration, and methylation) with overall
survival (os) times and censorship statuses from cbioportal [2,14]."
208,Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,"conventionally it is performed by visually examining the
stained cells collected through smearing on a glass slide, and generating a
diagnosis report using the descriptive diagnosis method of the bethesda system
(tbs) [15]."
209,Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,"the pcn is employed
to refine and enhance the retinanet proposal classifier, which is trained from a
large number of patches collected in advance with more excellent classification
performance.more specifically, the input image is processed by the base detector
f d (•) firstly to obtain the primary proposal information."
210,Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,"our private dataset was collected and
qualitycontrolled according to a standard protocol involving three pathologists:
a, b, and c."
211,StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,"domain a contains histology of multiple stain
styles, which are collected from 186 wsis from tcga-coad and nct-crc-he-100k
[14]; and domain b is the target style, curated from 25 wsis in crc-val-he-7k
[14]."
212,MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,none
213,Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,"among the collected brca
patients in tcga, the number of er positive(er+) and er negative(er-) patients
are 515 and 146, respectively."
214,Gene-Induced Multimodal Pre-training for Image-Omic Classification,none
215,Histopathology Image Classification Using Deep Manifold Contrastive Learning,"the dataset for the former task was collected from 168 patients
with 332 wsis from seoul national university hospital."
216,Histopathology Image Classification Using Deep Manifold Contrastive Learning,"using gene
mutation information as prior knowledge, we collected wsis with wild kras and
mutated idh genes for use as training samples in sdt, and wsis with mutated kras
and wild idh genes for use in ldt."
217,Histopathology Image Classification Using Deep Manifold Contrastive Learning,"the liver cancer dataset for the latter task was composed of 323 wsis,
in which the wsis can be further classified into hepatocellular carcinomas
(hccs) (collected from pathology ai platform [1]) and ihccs."
218,Histopathology Image Classification Using Deep Manifold Contrastive Learning,"we collected 121
wsis for the training set, and the remaining wsis were used as the testing set."
219,Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,none
220,Multi-scope Analysis Driven Hierarchical Graph Transformer for Whole Slide Image Based Cancer Survival Prediction,none
221,Mining Negative Temporal Contexts for False Positive Suppression in Real-Time Ultrasound Lesion Detection,none
222,Iteratively Coupled Multiple Instance Learning from Instance to Bag Classifier for Whole Slide Image Classification,"although patch-level labels are officially
provided in camelyon16, they were not used in our experiments.the second dataset
is a private hepatocellular carcinoma (hcc) dataset collected from sir run run
shaw hospital, hangzhou, china."
223,Artifact Restoration in Histology Images with Diffusion Probabilistic Models,none
224,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"this part learns the eye gaze
information of the sonographers which is collected by the eye-tracker."
225,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"this gaze map learns the eye gaze information, collected by the eye-tracker, of
the sonographers when they perform diagnosis."
226,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"we use the eye gaze information of the sonographers
which is collected by the eye-tracker to restrain the predicted sonographers'
gaze map."
227,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"we collected the eye movement data with the tobii 4c
eye-tracker operating at 90 hz."
228,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"the
cc, sim, and kld metrics were utilized to assess the similarity between the cams
of classification models and the collected gaze maps, providing an indication of
whether the model was able to ""think"" like a sonographer."
229,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"specifically, we trained two classification models (m c and m p ), using the
actual collected gaze maps, and the predicted maps from the generation model,
respectively."
230,Thinking Like Sonographers: A Deep CNN Model for Diagnosing Gout from Musculoskeletal Ultrasound,"during the testing, we used the collected maps as input for m c
and m p to get classification results r cc and r p c ."
231,Scribble-Based 3D Multiple Abdominal Organ Segmentation via Triple-Branch Multi-Dilated Network with Pixel- and Class-Wise Consistency,none
232,Mammo-Net: Integrating Gaze Supervision and Interactive Information in Multi-view Mammogram Classification,"eye movement data was collected by reviewing all cases in inbreast using a tobii
pro nano eye tracker."
233,CTFlow: Mitigating Effects of Computed Tomography Acquisition and Reconstruction with Normalizing Flows,none
234,Probabilistic Modeling Ensemble Vision Transformer Improves Complex Polyp Segmentation,none
235,DisAsymNet: Disentanglement of Asymmetrical Abnormality on Bilateral Mammograms Using Self-adversarial Learning,"the tumor set t is
collected from real-world datasets."
236,DisAsymNet: Disentanglement of Asymmetrical Abnormality on Bilateral Mammograms Using Self-adversarial Learning,"specifically, to maintain the rule of
weaklysupervised learning of segmentation and localization tasks, we collect the
tumors from the ddsm dataset as t and train the model on the inbreast
dataset.when training the model on other datasets, we use the tumor set
collected from the inbreast dataset."
237,DisAsymNet: Disentanglement of Asymmetrical Abnormality on Bilateral Mammograms Using Self-adversarial Learning,"the in-house
dataset comprises 43,258 mammography exams from 10,670 women between 2004-2020,
collected from a hospital with irb approvals."
238,Segmentation of Kidney Tumors on Non-Contrast CT Images Using Protuberance Detection Network,none
239,Skin Lesion Correspondence Localization in Total Body Photography,none
240,Anatomy-Informed Data Augmentation for Enhanced Prostate Cancer Detection,none
241,Bridging Ex-Vivo Training and Intra-operative Deployment for Surgical Margin Assessment with Evidential Graph Transformer,"while the use of
ex-vivo data collected under specific protocols are beneficial to develop
baseline models, intra-operative deployment of these models is challenging."
242,Bridging Ex-Vivo Training and Intra-operative Deployment for Surgical Margin Assessment with Evidential Graph Transformer,"for
iknife, the ex-vivo data is usually collected from homogeneous regions of
resected specimens under the guidance of a trained pathologist, versus the
intra-operative data is recorded continuously while the surgeon cutting through
tissues with different heterogeneity and pathology."
243,Bridging Ex-Vivo Training and Intra-operative Deployment for Surgical Margin Assessment with Evidential Graph Transformer,"ex-vivo: data is collected from fresh breast tissue samples from the patients
referred to bcs at kingston health sciences center over two years."
244,Bridging Ex-Vivo Training and Intra-operative Deployment for Surgical Margin Assessment with Evidential Graph Transformer,"in total 51 cancer and 149 normal spectra are collected and
stratified into five folds (4 for cross validation and 1 prospectively) with
each patient restricted to one fold only."
245,Bridging Ex-Vivo Training and Intra-operative Deployment for Surgical Margin Assessment with Evidential Graph Transformer,"a stream of iknife data is collected during a bcs case (27 min) at kingston
health sciences center."
246,Radiomics-Informed Deep Learning for Classification of Atrial Fibrillation Sub-Types from Left-Atrium CT Volumes,"we use a dataset of 172 patients containing 94 paaf and 78 peaf cases
collected from the sun yat-sen memorial hospital in china."
247,Synthesis of Contrast-Enhanced Breast MRI Using T1- and Multi-b-Value DWI-Based Hierarchical Fusion Network with Attention Mechanism,"we retrospectively collected 765 patients
with breast cancer presenting at our cancer institute from january 2015 to
november 2020, all patients had biopsy-proven breast cancers (all cancers
included in this study were invasive breast cancers, and ductal carcinoma in
situ had been excluded)."
248,Clinical Evaluation of AI-Assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma,"patient data was retrospectively collected from three oncology centers in hong
kong."
249,Automated CT Lung Cancer Screening Workflow Using 3D Camera,none
250,Clustering Disease Trajectories in Contrastive Feature Space for Biomarker Proposal in Age-Related Macular Degeneration,"we first design and test our method on a development dataset, which was
collected from the southampton eye unit."
251,Multi-task Learning of Histology and Molecular Markers for Classifying Diffuse Glioma,none
252,Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"the paired first-second course dataset, s p , is collected from sun
yat-sen university cancer center (ethics approval number: b2023-107-01),
comprising paired ct scans of 69 distinct patients from south china."
253,Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"we
collected the gtv dataset s v from medmind technology co., ltd., which has ct
scans from 179 patients."
254,CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction,none
255,EPVT: Environment-Aware Prompt Vision Transformer for Domain Generalization in Skin Lesion Recognition,none
256,Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,none
257,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"however, although these proposed
models have achieved satisfactory results in different medical segmentation
tasks, their performances are limited for breast tumor segmentation in
ultrasound images due to the low image contrast and blurry tissue boundary.to
address these challenges, we present, to the best of our knowledge, the first
work to adopt multi-scale features collected from large set of clinical
ultrasound images for breast tumor segmentation."
258,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,we collected 10927 cases for this research from yunnan cancer hospital.
259,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"for external validation, we further test our model on two independent
publicly-available datasets collected by stu-hospital (dataset 1) [22] and
syu-university (dataset 2) [23]."
260,3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,none
261,Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T,none
262,Diffusion-Based Data Augmentation for Nuclei Image Segmentation,none
263,Deep Unsupervised Clustering for Conditional Identification of Subgroups Within a Digital Pathology Image Set,none
264,A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,none
265,CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention,none
266,Self-supervised Dense Representation Learning for Live-Cell Microscopy with Time Arrow Prediction,none
267,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,none
268,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,none
269,Maximum-Entropy Estimation of Joint Relaxation-Diffusion Distribution Using Multi-TE Diffusion MRI,none
270,Simulation of Arbitrary Level Contrast Dose in MRI Using an Iterative Global Transformer Model,none
271,TractCloud: Registration-Free Tractography Parcellation with a Novel Local-Global Streamline Point Cloud Representation,none
272,Relaxation-Diffusion Spectrum Imaging for Probing Tissue Microarchitecture,"we used an ex vivo monkey dmri dataset2 collected with a 7t mri
scanner [19]."
273,Exploring Unsupervised Cell Recognition with Prior Self-activation Maps,none
274,Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"note that
t1-weighted mris in the lld study are collected from 2 sites and have more
inconsistent image quality when compared to those from dm."
275,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,none
276,B-Cos Aligned Transformers Learn Human-Interpretable Features,none
277,Single-subject Multi-contrast MRI Super-resolution via Implicit Neural Representations,none
278,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"second, resting-state fmri data are not routinely collected for gbm clinical
practices, which restricts the size of annotated datasets such that it is
infeasible to train a reliable prediction model based on deep learning for
survival prediction."
279,A Multi-task Network for Anatomy Identification in Endoscopic Pituitary Surgery,none
280,Intraoperative CT Augmentation for Needle-Based Liver Interventions,none
281,Optical Coherence Elastography Needle for Biomechanical Characterization of Deep Tissue,none
282,Pelvic Fracture Segmentation Using a Multi-scale Distance-Weighted Neural Network,"these data is collected from 100 patients (aged 18-74 years,
41 females) who were to undergo pelvic reduction surgery at beijing jishuitan
hospital between 2018 and 2022, under irb approval (202009-04)."
283,Towards Multi-modal Anatomical Landmark Detection for Ultrasound-Guided Brain Tumor Resection with Contrastive Learning,none
284,Deep Reinforcement Learning Based System for Intraoperative Hyperspectral Video Autofocusing,"furthermore, the narrow
spectral bands of hsi sensors reduce the amount of light collected [12]."
285,Surgical Video Captioning with Mutual-Modal Concept Alignment,none
286,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,"for
experimental evaluation, we collected a surgical video dataset of esd
procedures, and preprocessed 1032 short clips with dissection trajectories
labelled."
287,Imitation Learning from Expert Video Data for Dissection Trajectory Prediction in Endoscopic Surgical Procedure,"we evaluated the proposed approach on a dataset assembled from 22
videos of esd surgery cases, which are collected from the endoscopy centre of
the prince of wales hospital in hong kong."
288,Regularized Kelvinlet Functions to Model Linear Elasticity for Image-to-Physical Registration of the Breast,"for the breast imaging datasets in this work, we
used simulated intraoperative data features that realistically could be
collected in a surgical environment visualized in fig."
289,Learning Expected Appearances for Intraoperative Registration During Neurosurgery,none
290,Dose Guidance for Radiotherapy-Oriented Deep Learning Segmentation,none
291,FLIm-Based in Vivo Classification of Residual Cancer in the Surgical Cavity During Transoral Robotic Surgery,"the resulting autofluorescence waveform measurements for each channel
are averaged four times, thus with a 480 hz excitation rate, resulting in 120
averaged measurements per second [15].the flim device includes a 440 nm
continuous wave laser that serves as an aiming beam; this aiming beam enables
real-time visualization of the locations where fluorescence (point measurements)
is collected by generating visible blue illumination at the location where data
is acquired."
292,FocalErrorNet: Uncertainty-Aware Focal Modulation Network for Inter-modal Registration Error Estimation in Ultrasound-Guided Neurosurgery,"for each mri-ius patch
pair, 200 regression samples were collected by random sampling from mc dropouts
[15] at test time."
293,Detecting the Sensing Area of a Laparoscopic Probe in Minimally Invasive Cancer Surgery,"the
ground truth probe axis-surface intersection.all data acquisition and devices
were controlled by python and labview programs, and complete data sets of the
above images were collected on visually realistic phantoms for multiple probe
and laparoscope positions."
294,A Novel Video-CTU Registration Method with Structural Point Similarity for FURS Navigation,none
295,Cascade Transformer Encoded Boundary-Aware Multibranch Fusion Networks for Real-Time and Accurate Colonoscopic Lesion Segmentation,none
296,Unified Brain MR-Ultrasound Synthesis Using Multi-modal Hierarchical Representations,none
297,StructuRegNet: Structure-Guided Multimodal 2D-3D Registration,none
298,X2Vision: 3D CT Reconstruction from Biplanar X-Rays with Deep Structure Prior,none
299,Structure-Preserving Synthesis: MaskGAN for Unpaired MR-CT Translation,"we collected 270 volumetric t1-weighted mri and 267 thinslice
ct head scans with bony reconstruction performed in pediatric patients under
routine scanning protocols1 ."
300,FreeSeed: Frequency-Band-Aware and Self-guided Network for Sparse-View CT Reconstruction,none
301,Co-learning Semantic-Aware Unsupervised Segmentation for Pathological Image Registration,none
302,Fast Reconstruction for Deep Learning PET Head Motion Correction,none
303,Revealing Anatomical Structures in PET to Generate CT for Attenuation Correction,"experiments
on four publicly collected pet/ct datasets demonstrate that our aseg outperforms
existing methods by preserving better anatomical structures in generated pseudo
ct images and achieving better visual similarity in corrected pet images."
304,Revealing Anatomical Structures in PET to Generate CT for Attenuation Correction,"the data used in our experiments are collected from the cancer image archive
(tcia) [4] (https://www.cancerimagingarchive.net/collections/), where a series
of public datasets with different types of lesions, patients, and scanners are
open-access."
305,An Explainable Deep Framework: Towards Task-Specific Fusion for Multi-to-One MRI Synthesis,none
306,Geometric Ultrasound Localization Microscopy,none
307,Reflectance Mode Fluorescence Optical Tomography with Consumer-Grade Cameras,"in our experiments, iftr scheme
demonstrates accurate reconstruction of 3d targets from reflectance mode
cw-measurements collected at the top surface of the domain."
308,Reflectance Mode Fluorescence Optical Tomography with Consumer-Grade Cameras,"this is in stark contrast to the ultra-sensitive 16-bit scientific
cameras priced an order of magnitude more used in other studies.we collected 3
sets of experimental measurements (see fig."
309,Reflectance Mode Fluorescence Optical Tomography with Consumer-Grade Cameras,"3): i) y 6 mm top is emission
fluence collected on the top surface from the target immersed 6 mm under the top
surface of tissue phantom; ii) y 3 mm top is emission fluence from the target
immersed 3 mm under the top surface; and iii) y 3 mm top&side is also emission
performance of the proposed iftr scheme is characterized by a set of numerical
experiments."
310,Reflectance Mode Fluorescence Optical Tomography with Consumer-Grade Cameras,"additionally, iftr restricts the search space by a set
of regularizers promoting piece-wise constant structure of target's indicator
function which in turn allows to recover fluorescent targets from only the
reflectance mode cw measurements collected by a consumer grade camera.although
the scheme was tested using proof-of-concept experimental data and cubical shape
target the method is general and depending on mesh discretization level,
scalable to arbitrary domain and target shapes."
311,DISA: DIfferentiable Similarity Approximation for Universal Multimodal Registration,none
312,Solving Low-Dose CT Reconstruction via GAN with Local Coherence,"due to the bias in the datasets
collected from different facilities, the performances of all the models are
declined to some extents."
313,Noise2Aliasing: Unsupervised Deep Learning for View Aliasing and Noise Reduction in 4DCBCT,none
314,DULDA: Dual-Domain Unsupervised Learned Descent Algorithm for PET Image Reconstruction,none
315,Low-Dose CT Image Super-Resolution Network with Dual-Guidance Feature Distillation and Dual-Path Content Communication,none
316,Non-iterative Coarse-to-Fine Transformer Networks for Joint Affine and Deformable Image Registration,none
317,Trackerless Volume Reconstruction from Intraoperative Ultrasound Images,none
318,CoLa-Diff: Conditional Latent Diffusion Model for Multi-modal MRI Synthesis,none
319,InverseSR: 3D Brain MRI Super-Resolution Using a Latent Diffusion Model,none
320,Topology-Preserving Computed Tomography Super-Resolution Based on Dual-Stream Diffusion Model,"the loss function is then modified
asthe total objective function is the sum of two losses.3 experiments and
conclusion we constructed three datasets for framework training and evaluation;
two of them
were in-house data collected from two ct scanners(the ethics number is
20220359), and the other was the public luna16 dataset [22]."
321,LightNeuS: Neural Surface Reconstruction in Endoscopy Using Illumination Decline,none
