paper_id,extracted_sents_cancer
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_24.pdf,"several computer-aided cervical cancer screening methods have been pro-
posed for whole slide images (wsis) in the literature."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_24.pdf,"cervical cancer cell detection datasets involve labeling individual
and small bounding boxes in a large number of cells."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_24.pdf,"to the best of our knowledge, there are few
good methods to train cervical cancer classiﬁcation models in weakly supervised
or unsupervised learning ways."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol6/paper_30.pdf,"[29], is a histopathology image
dataset manually annotated into four cancer categories by three pathological
312
j. li et al.
table 1."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_15.pdf,"conventional statistics such as entropy and correlation are then used to summa-
rize these measures [25], but these tend to be limited in their ability to capture
local heterogeneity, such as the varying textures on the surface of a cancer tumor."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_38.pdf,"prompt learning
1
introduction
lung cancer is one of the most fatal diseases worldwide, and early diagnosis
of the pulmonary nodule has been identiﬁed as an eﬀective measure to pre-
vent lung cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"esophageal cancer is a signiﬁcant global health concern, and
radiotherapy (rt) is a common treatment option."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"in clinical practice, patients may undergo a second round of rt to
achieve complete tumor control when the ﬁrst course of treatment fails
to eradicate cancer completely."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"artseg incorporates various prior knowledge, including: 1) tumor vol-
ume variation between ﬁrst and second rt courses, 2) cancer cell pro-
liferation, and 3) reliance of gtv on esophageal anatomy."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"https://doi.org/10.1007/978-3-031-43990-2_48
512
y. sun et al.
keywords: second course radiotherapy · esophageal gross tumor
volume · data eﬃcient learning · prior anatomical information ·
attention
1
introduction
esophageal cancer is a signiﬁcant contributor to cancer-related deaths glob-
ally [3,15]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"to ensure optimal treatment
outcomes, both the cancerous region and the adjacent organ-at-risk (oar) must
be accurately delineated, to focus the high-energy radiation solely on the cancer-
ous area while protecting the oars from any harm."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"in the clinical setting, patients may undergo a second round of rt treatment
to achieve complete tumor control when initial treatment fails to completely
eradicate cancer"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"our training strategy leverages three datasets that introduce
prior knowledge to the network of the following three key aspects: 1) tumor volume
variation, 2) cancer cell proliferation, and 3) reliance of gtv on esophageal anatomy."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"3
training strategy
the network should learn from three aspects: 1) tumor volume variation: the
structural changes of the tumor from the ﬁrst to the second course; 2) cancer
cell proliferation: the tumor in esophageal cancer tends to inﬁltrate into the
adjacent tissue; 3) reliance of gtv on esophageal anatomy: the anatom-
ical dependency between esophageal gtv and the position of the esophagus."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"second-course esophageal gtv segmentation
515
3.2
cancer cell proliferation
the paired dataset sp for the ﬁrst and second courses is limited, whereas an
unpaired gtv dataset sv = {iv; gv} can be easily obtained in a standard clini-
cal workﬂow with a substantial amount."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"the paired ﬁrst-second course dataset, sp, is collected from sun yat-
sen university cancer center (ethics approval number: b2023-107-01), com-
prising paired ct scans of 69 distinct patients from south china."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"for both sp and sv, physicians annotated the esophageal
cancer gtv in each ct."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_48.pdf,"(color ﬁgure online)
have esophageal cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"magnetic resonance imaging (mri) is the most sensitive
technique for breast cancer detection among current clinical imaging
modalities."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"contrast-enhanced mri (ce-mri) provides superior diﬀer-
entiation between tumors and invaded healthy tissue, and has become an
indispensable technique in the detection and evaluation of cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"our code is available at https://github.com/
netherlands-cancer-institute/ce-mri."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"keywords: contrast-enhanced mri · diﬀusion-weighted imaging ·
deep learning · multi-sequence fusion · breast cancer
1
introduction
breast cancer is the most common cancer and the leading cause of cancer death
in women"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"early detection of breast cancer allows patients to receive timely
treatment, which may have less burden and a higher probability of survival [6].
among current clinical imaging modalities, magnetic resonance imaging (mri)
has the highest sensitivity for breast cancer detection"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"especially, contrast-
enhanced mri (ce-mri) can identify tumors well and has become an indis-
pensable technique for detecting and deﬁning cancer"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"in another study, chung et al. investigated the feasibility of using
deep learning (a simple u-net structure) to simulate contrast-enhanced breast
mri of invasive breast cancer, using source data including t1-weighted non-fat-
suppressed mri, t1-weighted fat-suppressed mri, t2-weighted fat-suppressed
synthesis of contrast-enhanced breast mri
81
mri, dwi, and apparent diﬀusion coeﬃcient"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"in particular,
dwi can capture the dynamic diﬀusion state of water molecules to estimate the
vascular distribution in tissues, which is closely related to the contrast-enhanced
regions in ce-mri. dwi may be a valuable alternative in breast cancer detection
in patients with contraindications to gbca [3]. inspired by this, we develop a
multi-sequence fusion network based on t1-weighted mri and multi-b-value
dwi to synthesize ce-mri."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"2
methods
2.1
patient collection and pre-processing
this study was approved by institutional review board of our cancer institute
with a waiver of informed consent."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_8.pdf,"we retrospectively collected 765 patients with
breast cancer presenting at our cancer institute from january 2015 to novem-
ber 2020, all patients had biopsy-proven breast cancers (all cancers included
in this study were invasive breast cancers, and ductal carcinoma in situ had
been excluded)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_9.pdf,"early detection and diagnosis of breast cancer using ultrasound images
are crucial for timely diagnostic decision and treatment in clinical application."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_9.pdf,"keywords: large-scale clinical dataset · deep-supervision · multi-scale
segmentation · breast ultrasound images
registration number: 4319
1
introduction
breast cancer is a serious health problem with high incidence and wide prevalence for
women throughout the world"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_9.pdf,"clinical researches have shown that ultrasound imaging is an effective tool for screen-
ing breast cancer, due to its critical characteristics of non-invasiveness, non-radiation and
inexpensiveness [5–7]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_9.pdf,"92
m. li et al.
3
experiments
3.1
dataset and implementation details
we collected 10927 cases for this research from yunnan cancer hospital."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,breast cancer diagnosis is a challenging task.
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"recently, the
application of deep learning techniques to breast cancer diagnosis has
become a popular trend."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"https://doi.org/10.1007/978-3-031-43990-2_7
mammo-net for multi-view mammogram classiﬁcation
69
1
introduction
breast cancer is the most prevalent form of cancer among women and can have
serious physical and mental health consequences if left unchecked [5]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"by
identifying breast cancer early, patients can receive targeted treatment before
the disease progresses."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"deep neural networks have been widely adopted for breast cancer diagnosis
to alleviate the workload of radiologists."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"however, these models often require a
large number of manual annotations and lack interpretability, which can prevent
their broader applications in breast cancer diagnosis."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"• we propose a novel breast cancer diagnosis model, namely mammo-net."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_7.pdf,"this shows the beneﬁts of adapting the model to mimic the radi-
ologist’s decision-making process.
4
conclusion and discussion
in this paper, we have developed a breast cancer diagnosis model to mimic the
radiologist’s decision-making process."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_6.pdf,"keywords: bilateral mammogram · asymmetric transformer ·
disentanglement · self-adversarial learning · synthesis
1
introduction
breast cancer (bc) is the most common cancer in women and incidence is
increasing [14]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"in this paper, we present a novel method which eliminates the
need for scout scans in ct lung cancer screening by estimating patient
scan range, isocenter, and water equivalent diameter (wed) from 3d
camera images."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"keywords: ct · lung screening · dose · wed · 3d camera
1
introduction
lung cancer is the leading cause of cancer death in the united states, and early
detection is key to improving survival rates."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"ct lung cancer screening is a low-
dose ct (ldct) scan of the chest that can detect lung cancer at an early stage,
when it is most treatable."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"for ldct lung cancer screening, our framework automatically
estimates the patient’s lung position (which serves as a reference point to start
the scan), the patient’s isocenter (which is used to determine the table height
for scanning), and an estimate of patient’s water equivalent diameter (wed)
proﬁles along the craniocaudal direction which is a well established method for
deﬁning size speciﬁc dose estimate (ssde) in ct imaging"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"the contributions of this work can be summarized as follows:
– a novel workﬂow for automated ct lung cancer screening without the need
for scout scan
– a clinically relevant method meeting iec 62985:2019 requirements on wed
estimation.
– a generative model of patient wed trained on over 60, 000 patients.
– a novel method for real-time reﬁnement of wed, which can be used for dose
modulation
2
method
water equivalent diameter (wed) is a robust patient-size descriptor [17] used
for ct dose planning."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"as our focus here is on lung cancer
screening, we deﬁne ‘wed proﬁle’ to be the 1d curve obtained by uniformly
sampling the wed function along the craniocaudal axis within the lung region."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"first, we train a wed generative model on a large collection of
automated ct lung cancer screening
425
fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"our 3d camera dataset consists of 2, 742 pairs
automated ct lung cancer screening
427
fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"our evaluation set consists of 110 pairs of depth image and ct scan from 110
patients from a separate site in europe.
3.2
patient preparation
patient positioning is the ﬁrst step in lung cancer screening workﬂow."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_40.pdf,"we
automated ct lung cancer screening
429
table 1."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_54.pdf,"colorectal polyps detected during colonoscopy are strongly
associated with colorectal cancer, making polyp segmentation a critical
clinical decision-making tool for diagnosis and treatment planning."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_54.pdf,"keywords: colonoscopy · polyp segmentation · vision transformer
1
introduction
colorectal cancer (crc) remains a major health burden with elevated mortal-
ity worldwide [1]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_68.pdf,"the one work that tack-
les this challenge, and the most related to ours, categorises the time-dependent
response of cancer cells to diﬀerent drugs, measured by the changing distance in
contrastive feature space from healthy controls"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_4.pdf,"3
experiments and results
3.1
dataset and implementation details
we used the publicly available abdomen ct dataset word [17] for experiments,
which consists of 150 abdominal ct volumes from patients with rectal cancer,
prostate cancer or cervical cancer before radiotherapy."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_51.pdf,
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"data augmentation (da) is a key factor in medical image
analysis, such as in prostate cancer (pca) detection on magnetic reso-
nance images."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"keywords: data augmentation · soft-tissue deformation · prostate
cancer detection
1
introduction
data augmentation (da) is a key factor in the success of deep neural networks
(dnn) as it artiﬁcially enlarges the training set to increase their generaliza-
tion ability as well as robustness [22]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"dnns
have already successfully supported radiologists in the interpretation of mag-
netic resonance images (mri) for prostate cancer (pca) diagnosis [3]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"clinically signiﬁcant prostate cancer (cspca) was
deﬁned as isup grade 2 or higher."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_50.pdf,"prostate cancer detection results on our independent test set
da scheme
pauroc
f1-score
froc
1. basic (reference)
44.33 ± 11.65% 57.31 ± 3.14% 58.14 ± 5.79%
2. random elastic
38.94 ± 14.38% 56.98 ± 3.08% 58.63 ± 5.42%
3.a) proposed (rectum)
59.92 ± 13.27% 61.64 ± 3.61% 59.55 ± 5.97%
3.b) proposed (rectum + bladder) 53.27 ± 13.42% 62.42 ± 3.84% 59.93 ± 5.53%
fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"most recently, the pathology diagnosis of cancer is shifting to
integrating molecular makers with histology features."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"[22] proposed an orderless recurrent
method, while li et al. designed a label attention transformer network with graph
1 similar changes of the diagnostic protocol can also be found in endometrial cancer"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"chen, r.j., et al.: pathomic fusion: an integrated framework for fusing histopathol-
ogy and genomic features for cancer diagnosis and prognosis."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"https://portal.gdc.cancer.gov/
7. https://www.cancer.net/cancer-types/brain-tumor/statistics
8."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"imboden, s., et al.: implementation of the 2021 molecular esgo/estro/esp
risk groups in endometrial cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"cancer med. 8(10), 4527–4535 (2019)
14."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"volante, m., lam, a.k., papotti, m., tallini, g.: molecular pathology of poorly
diﬀerentiated and anaplastic thyroid cancer: what do pathologists need to know?
endocr. pathol."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_52.pdf,"deep learning-based six-type classiﬁer for lung cancer and mimics
from histopathological whole slide images: a retrospective study."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_2.pdf,"keywords: renal cancer · tumor segmentation · non-contrast ct
1
introduction
over 430,000 new cases of renal cancer were reported in 2020 in the world"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_2.pdf,the data can be downloaded from the cancer imaging archive (tcia)
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_47.pdf,"https://doi.org/10.1123/ijsnem.2013-0228
9. feliciano, e.m.c., et al.: evaluation of automated computed tomography segmen-
tation to assess body composition and mortality associations in cancer patients."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"keywords: intra-operative deployment · uncertainty estimation ·
interpretation · graph transformer network · breast cancer margin
c
⃝ the author(s), under exclusive license to springer nature switzerland ag 2023
h. greenspan et al. (eds.): miccai 2023, lncs 14226, pp."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"in bcs the surgeon removes breast cancer while attempting to
preserve as much healthy tissue as possible to prevent permanent deformation
and to enhance cosmesis."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"in addition to the ablation
study on the network and graph strictures, we also investigate the metabolic
association of breast cancer hormone receptor status."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"the proposed graph model learns from the biochemical signatures of the tissue
to classify cancer versus normal tissue."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"the uncertainty and intermediate atten-
tions generated by the model are visualized and explored for their association
with the biochemical mechanisms of cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"in total 51 cancer
and 149 normal spectra are collected and stratiﬁed into ﬁve folds (4 for cross
validation and 1 prospectively) with each patient restricted to one fold only."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"clinical relevance: hormone receptor status plays an important role in deter-
mining breast cancer prognosis and tailoring treatment plans for patients [6]."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"the probability of cancer predictions and uncertainty scores for all test samples
are visualized in the left plot of fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"3. as seen, the higher the uncertainty score
(bottom bar plot), the closer the estimated cancer probability is to 0.5 (top bar
plot)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"it
can be seen that more attention is paid to the amino acids range (100–350 m/z)
in her2 positive breast cancer in comparison to her2 negative breast cancer,
which is in accordance with previous literature that has found evidence for higher
glutamine metabolism activity in her2+"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"we have also found that there’s
more attention in this range for pr negative breast cancer in comparison pr
positive, which is in concordance with previous literature demonstrating that
these subtypes have higher glutamine metabolic activity [4,5].
intra-operative deployment:
the raw intra-operative iknife data (y-axis
is m/z spectral range and x-axis is the surgery timeline) along with the tem-
poral reference labels extracted from surgeon’s call-outs and pathology report
are shown in fig."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"when a spectrum is classiﬁed as cancer, a red line is overlaid on the timeline."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"previous studies showed the similarity between skin and breast cancer mass spec-
trum that can confuse the binary models."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_53.pdf,"since our proposed egt is equipped
with uncertainty estimation, this information can be used to eliminate skin spec-
tra from being wrongly detected as cancer."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_24.pdf,"keywords: skin lesions · prompt · domain generalization · debiasing
1
introduction
skin cancer is a serious and widespread form of cancer that requires early detec-
tion for successful treatment."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol7/paper_24.pdf,"our contributions can be summarized as: (1) we resolve an artifacts-derived
biasing problem in skin cancer diagnosis using a novel environment-aware prompt
learning-based dg algorithm, epvt; (2) epvt takes advantage of a vit-
based domain-aware prompt learning and a novel domain prompt generator to
improve domain-speciﬁc and cross-domain knowledge learning simultaneously;
(3) a domain mixup strategy is devised to reduce the co-artifacts speciﬁc to
dermoscopic images; (4) extensive experiments on four out-of-distribution skin
datasets and six biased isic datasets demonstrate the outperforming general-
ization ability and robustness of epvt under heterogeneous distribution shifts."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_48.pdf,"our code is released at: https://
github.com/zhanghx-iim-ahu/circleformer.
keywords: circular object analysis · circular queries · transformer
1
introduction
nuclei detection is a highly challenging task and plays an important role in many
biological applications such as cancer diagnosis and drug discovery."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_60.pdf,"tcga-brca contains 1034
diagnostic digital slides of two breast cancer subtypes: invasive ductal carcinoma
(idc) and invasive lobular carcinoma (ilc)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_60.pdf,"tcga-
crc contains 430 diagnostic digital slides of colorectal cancer for a binary clas-
siﬁcation task: chromosomal instability (cin) or genome stable (gs)."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_60.pdf,"foundational models refer to those trained on large-scale
pathology datasets (e.g. the entire tcga pan-cancer dataset [28])."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_64.pdf,"human epidermal growth factor receptor 2 (her2 or
her2/neu) is a protein involved in normal cell growth, which plays an impor-
tant role in the diagnosis and treatment of breast cancer"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_64.pdf,"the dataset consists
of 241 patches extracted from 64 digitized slides of breast cancer tissue which
were stained with her2 antibody."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_59.pdf,"https://doi.org/10.1007/978-3-031-43993-3_59
614
o. thawakar et al.
has been witnessed as a major factor in numerous diseases, including noncommu-
nicable chronic diseases (e.g, cardiovascular and cancer), metabolic (e.g, obesity)
and neurodegenerative (e.g, alzheimer and parkinson) disorders"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_57.pdf,"the kumar dataset consists of 30 1000×1000 labeled
images from seven organs of the cancer genome atlas (tcga) database."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_55.pdf,"keywords: nuclei classiﬁcation · prompt tuning · clustering ·
transformer
1
introduction
nucleus classiﬁcation is to identify the cell types from digital pathology image,
assisting pathologists in cancer diagnosis and prognosis"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_55.pdf,"https://doi.org/10.1007/978-3-031-43993-3_55
570
j. huang et al.
involvement of tumor-inﬁltrating lymphocytes (tils) is a critical prognostic
variable for the evaluation of breast/lung cancer"
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_55.pdf,"[1] is a breast cancer dataset with three types and consists of
120 image tiles from 113 patients."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"bvt attends to
various diagnostically relevant features such as cancer tissue, cells, and nuclei."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"however, with the
rise of transformers [31] in computational pathology, and their increasing appli-
cation to cancer classiﬁcation, segmentation, survival prediction, and mutation
detection tasks [26,32,33], the old tools need to be reconsidered."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"4
implementation and evaluation details
task-based evaluation: cancer classiﬁcation and segmentation is an
important ﬁrst step for many downstream tasks such as grading or staging."
/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol8/paper_50.pdf,"we classify image patches from
the public colorectal cancer dataset nct-crc-he-100k"
