title,authors,page_numbers,doi,publication_year,volume,paper_id,path,path_long,extracted_sents_organs
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"since one patient can have
multiple liver tumors of diﬀerent types, in our problem, we give each image
several hierarchical binary labels."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"liver tumor screening and diagnosis in ct
77
a lesion-patient consistency loss is further proposed to encourage coher-
ence of the lesion and patient-level predictions."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"our dataset contains 810 normal subjects and 939 patients with liver
tumors."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"the 3d mask and the type
of all liver tumors are annotated based on pathological reports and magnetic res-
onance scans if necessary."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"we ﬁrst train an nnu-net on public datasets to segment liver and surround-
ing organs (gallbladder, hepatic vein, spleen, stomach, and pancreas), and then
crop the liver region to train plan."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"to help plan diﬀerentiate liver tumors
and other organs, we train the network to segment both tumors and organs"
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"the nc test set contains 198 tumor cases, 202
completely normal cases, and 100 “hard” non-tumor cases which may have larger
image noise, artifact, ascites, diﬀuse liver diseases such as hepatitis and steatosis."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"liver tumor screening and diagnosis in ct
79
table 2. lesion-level performance (precision, recall, recall of lesions with diﬀerent
radius, classiﬁcation accuracy of 8 tumor types), and pixel-level performance (dice per
case)."
Boundary Difference over Union Loss for Medical Image Segmentation,"Fan Sun, Zhiming Luo, Shaozi Li",292-301,10.1007/978-3-031-43901-8_28,2023,4,92,miccai23vol5/paper_8.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_8.pdf,"in the reader study, we invited a senior radi-
ologist with 16 years of experience in liver imaging, and a junior radiologist with
2 years of experience."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"the accuracy of predictive models for solitary pulmonary
nodule (spn) diagnosis can be greatly increased by incorporating repeat
imaging and medical context, such as electronic health records (ehrs)."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"keywords: multimodal transformers · latent clinical signatures ·
pulmonary nodule classiﬁcation
1
introduction
the absence of highly accurate and noninvasive diagnostics for risk-stratifying
benign vs malignant solitary pulmonary nodules (spns) leads to increased anxi-
ety, costs, complications, and mortality"
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"multimodal models gener-
ally outperform single modality models in disease diagnosis and prediction [24],
and this is especially true in lung cancer which is heavily contextualized through
non-imaging risk factors [6,23,30]."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"given that sev-
eral clinical risk factors have been shown to independently contribute to lung
cancer risk, these signatures are well poised for this predictive task."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"we use an ica model to estimate a linear decomposition of the observed
curves from the ehr-pulmonary cohort to independent latent sources, or clinical
signatures."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"formally, we have dataset dehr-pulmonary = {lk | k = 1, . ."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"for dehr-pulmonary, m was empirically found to be 630037."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"we map the relative times in r to a [0,1] value in
ˆr using a tem of the form:
ˆri,j = tem(ri,j) =
1
1 + exp(bri,j − c)
(2)
this is a ﬂipped sigmoid function that monotonically decreases with the rel-
ative time from the most recent observation."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"finally, we implemented single cross-sectional
versions of tdimage, tdcode2vec, and tdsig, csimage, cscode2vec, and
cssig respectively, using the scan date closest to the lung malignancy diag-
nosis for cases or spn date for controls."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"modalities
counts (cases/controls)
demo img code med lab subjects scans
ehr-pulmonary
–
288,428
–
nlst
–
–
–
533/801
1066/1602
image-ehr
257/665
641/1624
image-ehr-spn
58/169
76/405
demo: demographics, img: chest cts, code:"
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"for the nlst cohort (https://cdas.cancer.gov/nlst/), we identiﬁed cases who
had a biopsy-conﬁrmed diagnosis of lung malignancy and controls who had a
positive screening result for an spn but no lung malignancy."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"next, ehr-
pulmonary was the unlabeled dataset used to learn clinical signatures in an
unsupervised manner."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"we searched all records in our ehr archives for patients
who had billing codes from a broad set of pulmonary conditions, intending to
capture pulmonary conditions beyond just malignancy."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"in the ehr-image cohort, malignant cases were labeled as those with a billing
code for lung malignancy and no cancer of any type prior."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"importantly, this case
criteria includes metastasis from cancer in non-lung locations."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"we labeled malignant
cases as those with a lung malignancy billing code occurring within three years
after any scan and only used data collected before the lung malignancy code."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"we removed all billing
codes relating to lung malignancy."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"a description of the billing codes used to
deﬁne spn and lung cancer events are provided in supplementary 1.2.
longitudinal multimodal transformer integrating imaging
655
fig."
Boundary-Weighted Logit Consistency Improves Calibration of Segmentation Networks,"Neerav Karani, Neel Dey, Polina Golland",367-377,10.1007/978-3-031-43898-1_36,2023,3,93,miccai23vol2/paper_62.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol2/paper_62.pdf,"we were able to
overcome our small cohort size (image-ehr-spn) by leveraging unsupervised
learning on datasets without imaging (ehr-pulmonary), pretraining on public
datasets without ehrs (nlst), and pretraining on paired multimodal data with
noisy labels (image-ehr) within a ﬂexible transformer architecture."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"[10] pro-
posed a dual-channel joint learning framework which could process the denoising
reconstruction and sr reconstruction in parallel."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"meanwhile, the roi mask is obtained by
a pre-trained segmentation network to guide the network to concentrate on the
focus area or tissue area."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"[5] and
pancreas"
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"the 3d-ircadb dataset
is used for liver and its lesion detection which consists of 2823 512×512 ct ﬁles
from 20 patients."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"similarly, the pancreas dataset is used for pancreas segmentation
which consists of 19328 512 × 512 ct ﬁles from 82 patients."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"low-dose ct image super-resolution network
103
table 1. ablation experiments on pancreas dataset with the scale factor of 2 and 4
(a) ablation experiments for dual-guidance on the pancreas dataset with the scale factor of
2 and 4
avg ct
mask
×2
×4
psnr
ssim
psnr
ssim
×
×
30.0282 ± 2.9426
0.8948 ± 0.0431
28.5120 ± 2.2875
0.8643 ± 0.0508
✓
×
29.9600 ± 3.2378
0.8950 ± 0.0419
28.1490 ± 2.3284
0.8592 ± 0.0543
×
✓
30.2991 ± 3.1391
0.8960 ± 0.0413
28.6589 ± 2.2497
0.8639 ± 0.0522
✓
✓
30.4047 ± 3.1558
0.8974 ± 0.0383
28.7542 ± 2.2728
0.8672 ± 0.0412
the best quantitative performance is shown in bold and the second-best in underlined."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"(b) ablation experiments for shared heads mechanism on the pancreas dataset with the scale
factor of 2 and 4
heads
param (m) ×2
×4
×2/×4
psnr
ssim
psnr
ssim
sr only 5.748/5.896 30.2904 ± 3.0620
0.8948 ± 0.0431 28.4422 ± 2.3707
0.8628 ± 0.0523
unshared 6.009/6.304 30.3257 ± 3.2504
0.8940 ± 0.0442 28.5675 ± 2.2540
0.8645 ± 0.0529
shared
5.795/5.934 30.4047 ± 3.1558 0.8974 ± 0.0383 28.7542 ± 2.2728 0.8672 ± 0.0412
experiment setup."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"(a)
is the hr image and its red rectangle region displays the liver and its lateral issues."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"however, for the calciﬁcations
within the liver which are indicated by the blue arrows, our method recovers
the clearest edges."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"jdnsr blurs the issue structural information, e.g. the edges of
liver and bone."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"for the inferior vena cava, portal vein, and gallbladder within
the kidney, realsr restores blurred details and textures though it could recover
clear edges of calciﬁcations."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"figure 3 shows the qualitative comparison results on
the pancreas dataset with the scale factor of 4. figure 3 has similar obser-
vation as fig."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"2, that is, our method could suppress more artifacts than other
methods, especially at the edges of the pancreas and the texture and structure of
the issues with in the kidney."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"for the 3d-ircadb
and pancreas datasets, our method outperforms the second-best meth-
ods 1.6896/0.0157 and 1.7325/0.0187 on psnr/ssim with the scale factor
of 2 respectively."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,3. qualitative results on pancreas dataset with the scale factor of 4.
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"(a) is the
hr image and its red rectangle region shows the pancreas and kidney."
Brain Anatomy-Guided MRI Analysis for Assessing Clinical Progression of Cognitive Impairment with Structural MRI,"Lintao Zhang, Jinjian Wu, Lihong Wang, Li Wang, David C. Steffens, Shijun Qiu et al.",109-119,10.1007/978-3-031-43993-3_11,2023,8,94,miccai23vol10/paper_10.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol10/paper_10.pdf,"quantitative comparison on the 3d-ircadb and pancreas datasets with
other state-of-the-art methods
method
scale
3d-ircadb
pancreas
psnr↑
ssim↑
psnr↑
ssim↑
bicubic
2
28.2978 ± 1.0071
0.8613 ± 0.0400
26.9997 ± 1.7192
0.8362 ± 0.0452
dan
2
29.4768 ± 1.7852
0.8636 ± 0.0465
28.1050 ± 2.8794
0.8602 ± 0.0510
realsr
2
30.0746 ± 1.6303
0.8981 ± 0.0390
28.6712 ± 2.8363
0.8784 ± 0.4810
spsr
2
29.8686 ± 1.8197
0.8809 ± 0.0417
28.3321 ± 2.9872
0.8755 ± 0.0508
aid-srgan
2
29.6212 ± 1.5741
0.8784 ± 0.0423
27.5311 ± 2.7042
0.8579 ± 0.0521
jdnsr
2
27.7927 ± 0.9000
0.8579 ± 0.0402
25.7842 ± 1.7106
0.8322 ± 0.0424
proposed
2
31.7642 ± 2.5292
0.9138 ± 0.0362
30.4047 ± 3.1558
0.8974 ± 0.0383
bicubic
4
25.9209 ± 0.5327
0.8071 ± 0.0452
23.7091 ± 1.4903
0.7700 ± 0.5860
dan
4
29.4389 ± 1.6800
0.8703 ± 0.0471
27.5829 ± 2.4628
0.8491 ± 0.0534
realsr
4
27.5951 ± 0.9666
0.8272 ± 0.0508
25.9374 ± 2.0109
0.8214 ± 0.0621
spsr
4
25.8575 ± 0.5969
0.7948 ± 0.0544
25.5834 ± 2.3017
0.8105 ± 0.0675
aid-srgan
4
27.5824 ± 1.1192
0.8312 ± 0.0506
26.0488 ± 1.9642
0.8193 ± 0.0585
jdnsr
4
26.6793 ± 0.6690
0.8194 ± 0.0438
24.7504 ± 1.4858
0.7857 ± 0.0515
proposed
4
30.0436 ± 1.7803
0.8811 ± 0.462
28.7542 ± 2.2728
0.8672 ± 0.0412
0.6047/0.0157 and 1.1813/0.0281 on psnr/ssim with the scale factor of 4
respectively."
BrainUSL: Unsupervised Graph Structure Learning for Functional Brain Network Analysis,"Pengshuai Zhang, Guangqi Wen, Peng Cao, Jinzhu Yang, Jinyu Zhang, Xizhe Zhang et al.",205-214,10.1007/978-3-031-43993-3_20,2023,8,95,miccai23vol5/paper_75.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_75.pdf,"to reduce false posi-
tives, we identify three challenges: (1) unlike natural images, a malignant
mammogram typically contains only one malignant ﬁnding; (2) mam-
mography exams contain two views of each breast, and both views ought
to be considered to make a correct assessment; (3) most mammograms
are negative and do not contain any ﬁndings."
BrainUSL: Unsupervised Graph Structure Learning for Functional Brain Network Analysis,"Pengshuai Zhang, Guangqi Wen, Peng Cao, Jinzhu Yang, Jinyu Zhang, Xizhe Zhang et al.",205-214,10.1007/978-3-031-43993-3_20,2023,8,95,miccai23vol5/paper_75.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_75.pdf,"in this work, we tackle the
three aforementioned challenges by: (1) leveraging sparse r-cnn and
showing that sparse detectors are more appropriate than dense detectors
for mammography; (2) including a multi-view cross-attention module
to synthesize information from diﬀerent views; (3) incorporating multi-
instance learning (mil) to train with unannotated images and perform
breast-level classiﬁcation."
BrainUSL: Unsupervised Graph Structure Learning for Functional Brain Network Analysis,"Pengshuai Zhang, Guangqi Wen, Peng Cao, Jinzhu Yang, Jinyu Zhang, Xizhe Zhang et al.",205-214,10.1007/978-3-031-43993-3_20,2023,8,95,miccai23vol5/paper_75.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_75.pdf,"the resulting model, m&m, is a multi-view
and multi-instance learning system that can both localize malignant
ﬁndings and provide breast-level predictions."
BrainUSL: Unsupervised Graph Structure Learning for Functional Brain Network Analysis,"Pengshuai Zhang, Guangqi Wen, Peng Cao, Jinzhu Yang, Jinyu Zhang, Xizhe Zhang et al.",205-214,10.1007/978-3-031-43993-3_20,2023,8,95,miccai23vol5/paper_75.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_75.pdf,"keywords: mammography · detection · classiﬁcation · false positive
1
introduction
screening mammography helps detect breast cancer earlier and has reduced the
breast cancer mortality rate signiﬁcantly [4]."
BrainUSL: Unsupervised Graph Structure Learning for Functional Brain Network Analysis,"Pengshuai Zhang, Guangqi Wen, Peng Cao, Jinzhu Yang, Jinyu Zhang, Xizhe Zhang et al.",205-214,10.1007/978-3-031-43993-3_20,2023,8,95,miccai23vol5/paper_75.pdf,/Users/yasminsarkhosh/Documents/GitHub/machine-learning-bsc-thesis-2024/miccai_2023/miccai23vol5/paper_75.pdf,"retina
net
fcos
faster
r-cnn
cascade
r-cnn
m&m
30
40
50
60
-26.9
-24.3
-25.4
-23.0
-3.5
average precision (ap)
without negative
with negative
fig."
