,title,extracted_keyword_sent
142,Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,"for each patient, the race labels, survival time-to-event labels and
pesi variables are collected from clinical data, and the 11 pesi variables are
used to calculate the pesi scores, which include age, sex, comorbid illnesses
(cancer, heart failure, chronic lung disease), pulse, systolic blood pressure,
respiratory rate, temperature, altered mental status, and arterial oxygen
saturation at the time of diagnosis diverse bias of multimodal survival
prediction model."
143,Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,"breast cancer impacts women globally in clinical practice, breast density and
traditional statistical methods for predicting breast cancer risks such as the
gail [14] and the tyrer-cuzick models when prior mammograms are available,
radiologists compare prior exams to the current mammogram to aid in the
detection of breast cancer."
144,Parse and Recall: Towards Accurate Lung Nodule Malignancy Prediction Like Radiologists,"one of the major challenges of lung nodule
malignancy prediction is the quality of datasets technically, current studies on
lung nodule malignancy prediction mainly focus on deep learning-based techniques
in this paper, we suggest mimicking radiologists' diagnostic procedures from
intra-context parsing and inter-nodule recalling (see illustrations in fig."
145,Parse and Recall: Towards Accurate Lung Nodule Malignancy Prediction Like Radiologists,"the in-house cohort was retrospectively collected from 2,565
patients at our collaborating hospital between 2019 and 2022."
146,M&M: Tackling False Positives in Mammography with a Multi-view and Multi-instance Learning Sparse Detector,"screening mammography helps detect breast cancer earlier and has reduced the
breast cancer mortality rate significantly rate of false positive (fp)
predictions of cad can cause a significant reduction in radiologists'
specificity in this work, we tackle these challenges and propose a multi-view
and multiinstance learning system, m&m."
147,SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,"breast cancer is one of the high-mortality cancers among women in the 21st
century."
148,SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,"every year, 1.2 million women around the world suffer from breast
cancer and about 0.5 million die of it due to being collected by various
devices, the resolution of histopathological images extracted may not always be
high."
149,SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,"at present, most single
super-resolution methods only have fixed receptive fields in recent years, a
series of deep learning methods have been proposed to solve the breast cancer
histopathological image classification issue by the highresolution (hr)
histopathological images."
150,SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,"to tackle the problem of lr breast cancer
histopathological images reconstruction and diagnosis, we propose the single
histopathological image super-resolution classification network (shisrcnet)
integrating super-resolution (sr) and classification (cf) modules."
151,Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,the prostate cancer grade assessment (panda) challenge metric.
152,Multiple Prompt Fusion for Zero-Shot Lesion Detection Using Vision-Language Models,none
153,MUVF-YOLOX: A Multi-modal Ultrasound Video Fusion Network for Renal Tumor Diagnosis,"we further collect 36 cases from
the two medical centers mentioned above (14 benign cases) and another center
(fujian provincial hospital, 22 malignant cases) to form the test set."
154,What Do AEs Learn? Challenging Common Assumptions in Unsupervised Anomaly Detection,none
155,Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,"in this study, we used data from shengjing hospital to train our method
with 892 patients, and data from three other centers, including guangdong
provincial people's hospital, tianjin medical university and sun yatsen
university cancer center for independent testing with 178 patients."
156,Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,"pdac masks for 340 patients were manually labeled by a
radiologist from shengjing hospital with 18 years of experience in pancreatic
cancer, while the rest were predicted using self-learning models implementation
details: we used nested 5-fold cross-validation and augmented the training data
by rotating volumetric tumors in the axial direction and randomly selecting
cropped regions with random shifts."
157,DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,"existing tumor augmentation methods, including ""copy-paste"" strategy based
methods to overcome the above challenges, a domain-aware and content-consistent
tumor augmentation method, named dcaug, is developed (fig."
158,DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,"it has the advantage of
alleviating the challenge of distortion in synthetic tumor images."
159,DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,"there are two challenges need to be solved: 1) x b→a a , x a→b b ,
by adjusting the domain information of the copied tumor, making the copied tumor
have the same domain space as the target image to avoid domain distortion; 2) b
, maintaining the domain-invariant content information consistency during tumor
copy to avoid content distortion."
160,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"researchers have explored automated tumor detection
techniques on endoscopic problem formulation."
161,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"to address difficulties with tumor annotation on non-contrast cts, the
radiologists start by annotating a voxel-wise tumor mask on the
contrast-enhanced ct, referring to clinical and endoscopy reports as needed."
162,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"our study analyzed a dataset of ct scans collected
from guangdong province people's hospital between years 2018 and 2020, with
2,139 patients consisting of 787 gastric cancer and 1,352 normal cases."
163,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"to further evaluate specificity in
a larger population, we collected an external test set of 903 normal cases from
shengjing hospital."
164,Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,"a reader study was conducted with two
experienced radiologists, one from guangdong province people's hospital with 20
years of experience and the other from the first affiliated hospital of zhejiang
university with 9 years of experience in gastric imaging."
165,Self-supervised Polyp Re-identification in Colonoscopy,"it is well
known that many polyps go unnoticed during colonoscopy one may notice that the
described task generally falls into the category of the well known multiple
object tracking (mot) problem a recently published method in this work we
propose an alternative approach that allows polyp detections grouping over an
extended period of time (up to 10 min), relaxing the spatiotemporal proximity
limitation."
166,Self-supervised Polyp Re-identification in Colonoscopy,"we use a tracking by detection method to avoid manual data annotation, which is
extremely ineffective in our case, we turn to self-supervision and adapt the
widely used contrastive learning approach as tracklet re-identification is a
sequence-to-sequence matching problem, the standard solution is comparing
sequences element-wise and then aggregating the per-element comparisons, e.g."
167,YONA: You Only Need One Adjacent Reference-Frame for Accurate and Fast Video Polyp Detection,"thus, we rethink the
video polyp detection task and conclude three core challenges in colonoscopy
videos."
168,YONA: You Only Need One Adjacent Reference-Frame for Accurate and Fast Video Polyp Detection,"to address the above issues, we propose
the yona framework, which fully exploits the reference frame information and
only needs one adjacent reference frame for accurate video polyp detection."
169,Boosting Breast Ultrasound Video Classification by the Guidance of Keyframe Feature Centers,"breast cancer is a life-threatening disease that has surpassed lung cancer as
leading cancer in some countries and regions while ultrasound videos offer more
information, prior studies have primarily focused on static image classification
given the difficulties in collecting ultrasound video data, we investigate the
feasibility of enhancing the performance of ultrasound video classification
using a static image dataset."
170,Text-Guided Cross-Position Attention for Segmentation: Case of Medical Image,none
171,Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,"however, supervised dl methods require detailed annotations in whole-slide
images (wsis) which is time-consuming, expensive and prone to inter-observer
disagreements domain shift in dl occurs when the data distributions of testing
and training differs in this work, we evaluate an attention-based mil model on
unseen data from a new hospital and propose a way to quantify the domain shift
severity."
172,Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,"we split the data from the new hospital
into several subsets to investigate clinically realistic scenarios triggering
different levels of domain shift."
173,Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,none
174,Self-supervised Learning for Endoscopic Video Analysis,"a
cardinal challenge in performing endoscopy is the limited field of view which
hinders navigation and proper visual assessment, potentially leading to high
detection miss-rate, incorrect diagnosis or insufficient treatment."
175,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,"for survival
prediction in h&n cancer, existing methods usually use single imaging modality
secondly, although deep survival models have advantages in performing end-to-end
survival prediction without requiring tumor masks, this also incurs difficulties
in extracting region-specific information, such as the prognostic information in
primary tumor (pt) and metastatic lymph node (mln) regions."
176,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"the
majority of the efforts, so far, focus on the deployment of these models for
diagnosis and classification in the machine learning domain, patient
prognostication can be treated as a weakly supervised problem, which a model
would predict the outcome (e.g., time to cancer recurrence) based on the
histopathology images."
177,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,"their majority have utilized multiple instance learning
(mil) to address this issue, graph neural networks (gnn) have recently received
more attention in histology."
178,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,"this work was
supported by msk cancer center support grant/core grant (p30 ca008748) and by
james and esther king biomedical research grant (7jk02) and moffitt merit
society award to c."
179,Detection of Basal Cell Carcinoma in Whole Slide Images,"we observed that conventional nas
methods often overlook fairness ranking during the search, hindering the search
for optimal solutions."
180,Detection of Basal Cell Carcinoma in Whole Slide Images,"our sc-net framework addresses this by ensuring fair
training and precise ranking."
181,Detection of Basal Cell Carcinoma in Whole Slide Images,"to
ensure a fair comparison on our dataset, we selected several papers in the field
of pathological image analysis, such as evaluation metrics."
182,Detection of Basal Cell Carcinoma in Whole Slide Images,"by formulating sc-net as a balanced supernet, we
ensure fair ranking and treatment of all potential architectures."
183,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,none
184,Multi-scale Prototypical Transformer for Whole Slide Image Classification,"with the advent of the whole slide image (wsi) scanner, deep learning
has gained its reputation in the field of computational pathology to address
this issue, multiple instance learning (mil) has been successfully applied to
the wsi classification task as a weakly supervised learning problem recently,
prototypical learning is applied in wsi analysis to identify representative
instances in the bag on the other hand, when pathologists analysis the wsis,
they always observe the tissues at various resolutions in this work, we propose
a multi-scale prototypical transformer (mspt) for wsi classification."
185,Thyroid Nodule Diagnosis in Dynamic Contrast-Enhanced Ultrasound via Microvessel Infiltration Awareness,none
186,Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,"this finding is concordant with other
studies result: figure we presented a new approach, triangular analysis of
geographical interplay of
lymphocytes (triangil), to quantitatively chartacterize the spatial arrangement
and relative geographical interplay of multiple cell families across
pathological images."
187,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,none
188,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,"to achieve this, radiotherapy plans need to be
manually adjusted by the dosimetrists in a trial-and-error manner, which is
extremely labor-intensive and time-consuming recently, the blossom of deep
learning (dl) has promoted the automatic medical image processing tasks although
the above methods have achieved good performance in predicting dose
distribution, they suffer from the over-smoothing problem."
189,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,"we measure the performance of our model on an in-house
rectum cancer dataset which contains 130 patients who underwent volumetric
modulated arc therapy (vmat) treatment at west china hospital."
190,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,"the bias and error generated in each level
of the representation model will accumulate in the final decision model."
191,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"cervical cancer is a common and severe disease that affects millions of women
globally, particularly in developing countries several computer-aided cervical
cancer screening methods have been proposed for whole slide images (wsis) in the
literature."
192,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"it often
requires multiple experienced pathologists to annotate to address the
aforementioned issues, we propose a detection-free pipeline in this paper, which
does not rely on any detection model."
193,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"in this study, we have collected 5384 cervical
cytopathological wsi by 20x lens, each with 20000 × 20000 pixels, from our
collaborating hospitals."
194,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"our proposed
method was trained and tested on the 2015 mic-cai gland segmentation (glas)
challenge dataset"
195,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"despite the progress, the outstanding challenge in
training such i2it frameworks is the lack of aligned h&e-ihc image pairs, or in
other words, the inconsistencies in the h&e-ihc groundtruth pairs."
196,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"the following datasets are used in our experiments: the breast cancer
immunohistochemical (bci) challenge dataset implementation details."
197,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,none
198,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,"colorectal cancer is the third most common malignant tumor, and nearly half of
all patients with colorectal cancer develop liver metastasis during the course
of the disease extensive existing works have demonstrated the power of deep
learning on various spatial-temporal data, and can potentially be applied
towards the problem of crlm."
199,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,"our retrospective dataset includes two
cohorts from two hospitals."
200,Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,"for breast cancer metastasis detection in lymph node tissue, we used wsis
of h&estained healthy lymph node tissue and lymph node tissue with breast cancer
metastases from the publicly available camelyon16 challenge data set for cell of
origin (coo) prediction of activated b-cell like (abc) or germinal center b-cell
like (gcb) tumors in diffuse large b-cell lymphoma (dlbcl), we used data from
the phase 3 goya (nct01287741) and phase 2 cavalli (nct02055820) clinical
trials, hereafter referred to as ct1 and ct2, respectively."
201,Progressive Attention Guidance for Whole Slide Vulvovaginal Candidiasis Screening,none
202,CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification,none
203,An Anti-biased TBSRTC-Category Aware Nuclei Segmentation Framework with a Multi-label Thyroid Cytology Benchmark,none
204,Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,"breast cancer (bc) is one of the most common malignant tumors in women worldwide
and it causes nearly 0.7 million deaths in 2020 recently, with the development
of transformer, multi-modal pre-training has achieved great success in the
fields of computer vision (cv) and natural language processing (nlp)."
205,Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,"we evaluate the proposed method on two public
datasets as herohe challenge and bci challenge, which shows that our method
achieves state-of-theart performance."
206,Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,acrobat challenge.
207,Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,"the automatic registration of breast cancer tissue (acrobat)
challenge bci challenge."
208,Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,"breast cancer immunohistochemical image generation
challenge"
209,Semi-supervised Pathological Image Segmentation via Cross Distillation of Multiple Attentions,none
210,Towards Novel Class Discovery: A Study in Novel Skin Lesions Clustering,"automatic identification of lesions from dermoscopic images is of great
importance for the diagnosis of skin cancer one approach to address the above
problem is novel class discovery (ncd) in this paper, we propose a new novel
class discovery framework to automatically discover novel disease categories."
211,Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,"cancers are a group of heterogeneous diseases reflecting deep interactions
between pathological and genomics variants in tumor tissue environments the
major goal of multimodal data learning is to extract complementary contextual
information across modalities to tackle above challenges, we propose a
pathology-and-genomics multimodal framework (i.e., pathomics) for survival
prediction (fig."
212,Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,cervical cancer is the second most common cancer among adult women.
213,Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,"if diagnosed
early, it can be effectively treated and cured with the development of deep
learning although the above-mentioned attempts can improve the screening
performance significantly, there are several issues that need to be addressed:
1) object detection methods often require accurate annotated data to guarantee
performance with robustness and generalization."
214,Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,"however, due to legal
limitations, the scarcity of positive samples, and especially the subjectivity
differences between cytopathologists for manual annotations to address these
issues, we propose a novel method for cervical abnormal cell detection using
distillation from local-scale consistency refinement."
215,MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,"in our analysis, we focused on the embedding-based configuration and on
the balanced combined approach (referred to as 2/2)."
216,Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,"breast cancer (bc) is the most common cancer diagnosed among females and the
second leading cause of cancer death among women after lung cancer among
different types of imaging biomarkers, histopathological images are generally
considered the golden standard for bc prognosis since they can confer important
cell-level information that can reflect the aggressiveness of bc to deal with
the above challenges, several researchers began to design domain adaption
algorithms, which utilize the labeled data from a related cancer subtype to help
predict the patients' survival in the target domain."
217,Gene-Induced Multimodal Pre-training for Image-Omic Classification,none
218,Histopathology Image Classification Using Deep Manifold Contrastive Learning,"the dataset for the former task was collected from 168 patients
with 332 wsis from seoul national university hospital."
219,Histopathology Image Classification Using Deep Manifold Contrastive Learning,"the k-nearest neighbors graph and
the geodesic distance matrix are updated once every five training epochs, which
is empirically chosen to balance running time and accuracy."
220,Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"to address this issue,
we propose applying neighbor consistency regularization (ncr) where d kl is the
kl-divergence loss to quantify the discrepancy between two probability
distributions, t represents the temperature and nn k (v i ) is the set of k
nearest neighbors of v i in the feature space."
221,Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"to address the above issues, we propose an adversarial multi-modal
learning (aml) module to force the feature extractor to produce
multimodal-invariant representations on multiple source images."
222,Deep Learning for Tumor-Associated Stroma Identification in Prostate Histopathology Slides,"the optimization process aims to achieve a
balance between these two goals, resulting in an embedding space that encodes as
much information as possible about tumor-associated stroma identification while
not encoding any information on the data source."
223,Multi-scope Analysis Driven Hierarchical Graph Transformer for Whole Slide Image Based Cancer Survival Prediction,none
224,Mining Negative Temporal Contexts for False Positive Suppression in Real-Time Ultrasound Lesion Detection,"while previous works focused on lesion detection in still images
previous general-purpose detectors to address this issue, we propose a novel
ultradet model to leverage ntc."
225,Mining Negative Temporal Contexts for False Positive Suppression in Real-Time Ultrasound Lesion Detection,"in this paper, we address the clinical challenge of real-time ultrasound lesion
detection."
226,Iteratively Coupled Multiple Instance Learning from Instance to Bag Classifier for Whole Slide Image Classification,"our experiments utilized two datasets, with the first being the publicly
available breast cancer dataset, camelyon16 the second dataset is a private
hepatocellular carcinoma (hcc) dataset collected from sir run run shaw hospital,
hangzhou, china."
227,Artifact Restoration in Histology Images with Diffusion Probabilistic Models,"however, the complex scanning procedure for histological
wholeslide images (wsis) digitization may result in the alteration of tissue
structures, due to improper removal, fixation, tissue processing, embedding, and
storage in real clinical practice, rescanning the wsis that contain artifacts
can partially address this issue."
228,Mammo-Net: Integrating Gaze Supervision and Interactive Information in Multi-view Mammogram Classification,"breast cancer is the most prevalent form of cancer among women and can have
serious physical and mental health consequences if left unchecked deep neural
networks have been widely adopted for breast cancer diagnosis to alleviate the
workload of radiologists."
229,Probabilistic Modeling Ensemble Vision Transformer Improves Complex Polyp Segmentation,"colorectal cancer (crc) remains a major health burden with elevated mortality
worldwide traditional machine learning approaches in polyp segmentation
primarily focus on learning low-level features, such as texture, shape, or color
distribution despite significant progress made by these binary mask supervised
models, challenges remain in accurately locating polyps, particularly in complex
clinical scenarios, due to their insensitivity to complex lesions and high
false-positive rates."
230,Probabilistic Modeling Ensemble Vision Transformer Improves Complex Polyp Segmentation,"therefore, the primary challenge lies in enhancing polyp
segmentation performance in complex scenarios by precisely preserving the polyp
segmentation boundaries, while simultaneously maximizing the decoder's attention
on the overall pattern of the polyps."
231,Probabilistic Modeling Ensemble Vision Transformer Improves Complex Polyp Segmentation,"in this paper, we propose a novel
transformer-based polyp segmentation framework, petnet, which addresses the
aforementioned challenges and achieves sota performance in locating polyps with
high precision."
232,DisAsymNet: Disentanglement of Asymmetrical Abnormality on Bilateral Mammograms Using Self-adversarial Learning,"breast cancer (bc) is the most common cancer in women and incidence is
increasing authenticated by the bi-rads lexicon the question of ""what the bi-mg
would look like if they were symmetric?"" is often considered when radiologists
determine the symmetry of bi-mg."
233,DisAsymNet: Disentanglement of Asymmetrical Abnormality on Bilateral Mammograms Using Self-adversarial Learning,"training with synthetic artifacts is a low-cost but efficient way to supervise
the model to better reconstruct images the alpha weights α k is a 2d gaussian
distribution map, in which the co-variance is determined by the size of k-th
tumor t, representing the transparency of the pixels of the tumor."
234,Segmentation of Kidney Tumors on Non-Contrast CT Images Using Protuberance Detection Network,"over 430,000 new cases of renal cancer were reported in 2020 in the world
segmentation of kidney tumors on ncct images adds challenges compared to
contrast-enhanced ct (cect) images, due to low contrast and lack of multiphase
images."
235,Segmentation of Kidney Tumors on Non-Contrast CT Images Using Protuberance Detection Network,"the release of two public ct image datasets with kidney and tumor masks from the
2019/2021 kidney and kidney tumor segmentation challenge looking at the top 3
teams from each challenge in terms of focusing on protruded regions in kidneys,
our work is close to the second protuberance detection network is the same as
the base network except it starts from 8 channels instead of 16."
236,Segmentation of Kidney Tumors on Non-Contrast CT Images Using Protuberance Detection Network,"to avoid this issue, we perform summation not
concatenation to avoid the model from ignoring all output from the protuberance
detection network."
237,Skin Lesion Correspondence Localization in Total Body Photography,none
238,Bridging Ex-Vivo Training and Intra-operative Deployment for Surgical Margin Assessment with Evidential Graph Transformer,"to fit the dirichlet
distribution to the output layer of our network, we use a loss function
consisting of the prediction error l p i and the evidence adjustment where λ is
the annealing coefficient to balance the two terms."
239,Synthesis of Contrast-Enhanced Breast MRI Using T1- and Multi-b-Value DWI-Based Hierarchical Fusion Network with Attention Mechanism,"breast cancer is the most common cancer and the leading cause of cancer death in
women with the development of computer technology, artificial intelligence-based
methods have shown potential in image generation and have received extensive
attention."
240,Synthesis of Contrast-Enhanced Breast MRI Using T1- and Multi-b-Value DWI-Based Hierarchical Fusion Network with Attention Mechanism,"compared to existing methods, we avoid the challenges of
using full-sequence mri and aim to be selective on valuable source data dwi."
241,Synthesis of Contrast-Enhanced Breast MRI Using T1- and Multi-b-Value DWI-Based Hierarchical Fusion Network with Attention Mechanism,"hierarchical fusion generation module, weighted difference module, and
multisequence attention module have all been shown to improve the performance of
synthesizing target images by addressing the problems of synthesis at different
scales, leveraging differentiable information within and across sequences."
242,Clinical Evaluation of AI-Assisted Virtual Contrast Enhanced MRI in Primary Gross Tumor Volume Delineation for Radiotherapy of Nasopharyngeal Carcinoma,none
243,Automated CT Lung Cancer Screening Workflow Using 3D Camera,none
244,Multi-task Learning of Histology and Molecular Markers for Classifying Diffuse Glioma,none
245,Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"our training strategy does not specific to
any tasks but challenges the network to retrieve information from another
encoder with augmented inputs, which enables the network to learn from the above
three aspects."
246,Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"to address this, we apply two distinct randomized
augmentations, p 1 , p 2 , to mimic the unregistered issue of the first and
second course ct."
247,Second-Course Esophageal Gross Tumor Volume Segmentation in CT with Prior Anatomical and Radiotherapy Information,"although introducing the esophageal structural prior knowledge
using s e can improve the performance in dsc and asd (table however, there is no
performance gain with mha as shown in table to tackle the aforementioned
problem, we propose ram which involves the concatenation of the original
features with attention outputs, allowing for the preservation of
convolution-generated regional tumor patterns while effectively comprehending
long-range prior knowledge specific to the esophagus."
248,CLIP-Lung: Textual Knowledge-Guided Lung Nodule Malignancy Prediction,"deep learning-based methods for lung nodule classification have been
widely studied in recent years however, the aforementioned methods still face
challenges in distinguishing visually similar samples with adjacent rank labels."
249,EPVT: Environment-Aware Prompt Vision Transformer for Domain Generalization in Skin Lesion Recognition,"however, recent research has revealed that the success of these
models may be a result of overly relying on ""spurious cues"" in dermoscopic
images, such as rulers, gel bubbles, dark corners, and hairs to alleviate the
artifact bias and enhance the model's generalization ability, we rethink the
problem from the domain generalization (dg) perspective, where a model trained
within multiple different but related domains are expected to perform well in
unseen test domains."
250,EPVT: Environment-Aware Prompt Vision Transformer for Domain Generalization in Skin Lesion Recognition,"previous dg algorithms learning
domain-invariant features from source domains have succeeded in natural image
tasks to overcome the above problems, we propose an environment-aware prompt
vision transformer (epvt) for domain generalization of skin lesion recognition."
251,Self-feedback Transformer: A Multi-label Diagnostic Model for Real-World Pancreatic Neuroendocrine Neoplasms Data,none
252,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"breast cancer is a serious health problem with high incidence and wide
prevalence for women throughout the world therefore, there is a high demand for
automatic and robust methods to achieve accurate breast tumor segmentation."
253,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"however, due to speckle noise and shadows in ultrasound images, breast tumor
boundaries tend to be blurry and are difficult to be distinguished from
background."
254,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"furthermore, the boundary and size of breast tumors are always
variable and irregular various approaches based on deep learning have been
developed for tumor segmentation with promising results to address these
challenges, we present, to the best of our knowledge, the first work to adopt
multi-scale features collected from large set of clinical ultrasound images for
breast tumor segmentation."
255,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"the main contributions of our work are as follows: we collected 10927 cases for
this research from yunnan cancer hospital."
256,Developing Large Pre-trained Model for Breast Tumor Segmentation from Ultrasound Images,"for external validation, we further test our model on two independent
publicly-available datasets collected by stu-hospital (dataset 1) to verify the
advantages of our proposed model for breast tumor segmentation in
ultrasound images, we compare our deep-supervised convolutional network with the
state-ofthe-art tumor segmentation methods, including deepres representative
segmentation results using different methods are provided in fig."
257,3D Mitochondria Instance Segmentation with Spatio-Temporal Transformers,none
258,Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T,"we developed a conditional autoencoder (cae) to
solve the b 1 inhomogeneity problem, which is essential for the generation of
metabolic cest contrast maps at 7t."
259,Deep Unsupervised Clustering for Conditional Identification of Subgroups Within a Digital Pathology Image Set,none
260,A Texture Neural Network to Predict the Abnormal Brachial Plexus from Routine Magnetic Resonance Imaging,"following irb approval for this study, we search for patients with metastatic
breast cancer who had a breast cancer mri performed between 2010 and 2020 and
had morphologically positive bp on the mri report from our electronic medical
records (emr) in * hospital."
261,CircleFormer: Circular Nuclei Detection in Whole Slide Images with Circle Queries and Attention,none
262,Self-supervised Dense Representation Learning for Live-Cell Microscopy with Time Arrow Prediction,none
263,Prompt-MIL: Boosting Multi-instance Learning Schemes via Task-Specific Prompt Tuning,none
264,Prompt-Based Grouping Transformer for Nucleus Detection and Classification,none
265,Relaxation-Diffusion Spectrum Imaging for Probing Tissue Microarchitecture,none
266,atTRACTive: Semi-automatic White Matter Tract Segmentation Using Active Learning,none
267,B-Cos Aligned Transformers Learn Human-Interpretable Features,"therefore, we
choose this problem as our target."
268,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"in order to circumvent these issues, in this paper we
introduce a novel neuroimaging feature family, namely functional lesion network
(fln) maps that are generated by our augmented lesion network mapping (a-lnm),
for overall survival time prediction of gbm patients."
269,Overall Survival Time Prediction of Glioblastoma on Preoperative MRI Using Lesion Network Mapping,"it publicly released preprocessed
restingstate fmri data of 1000 healthy right-handed subjects with an average age
21.5 ± 2.9 years and approximately equal numbers of males and females from the
brain genomics superstruct project (gsp) brats 2020."
270,Intraoperative CT Augmentation for Needle-Based Liver Interventions,"this leads to multiple ct acquisitions to control the progression of the needle
with respect to the vessels, the target, and other sensible structures to
address this challenge, two main strategies could be considered: image fusion
and image processing techniques."
271,Intraoperative CT Augmentation for Needle-Based Liver Interventions,"this process is often described as an optimization problem on the other
hand, deep learning techniques have proven to be very efficient at solving image
processing challenges in this paper we propose an alternative approach, where a
neural network learns local image features in a ncct image by leveraging the
known preoperative vessel tree geometry and topology extracted from a matching
(undeformed) cct."
272,Optical Coherence Elastography Needle for Biomechanical Characterization of Deep Tissue,none
