,title,extracted_keyword_sent
158,Evidence Reconciled Neural Network for Out-of-Distribution Detection in Medical Images (vol3),"in this section, we conduct a detailed ablation study to clearly demonstrate the
effectiveness of our major technical components, which consist of evaluation of
evidential head, evaluation of the proposed evidence reconcile block on both
isic 2019 dataset and our in-house pancreas tumor dataset."
159,Scale-Aware Test-Time Click Adaptation for Pulmonary Nodule and Mass Segmentation (vol3),none
160,WeakPolyp: You only Look Bounding Box for Polyp Segmentation (vol3),none
161,Shifting More Attention to Breast Lesion Segmentation in Ultrasound Videos (vol3),none
162,FocalUNETR: A Focal Transformer for Boundary-Aware Prostate Segmentation Using CT Images (vol3),none
163,Asymmetric Contour Uncertainty Estimation for Medical Image Segmentation (vol3),"for instance, structures such as the left ventricle and the myocardium wall in
the ultrasound datasets have large components of their contour oriented along
the vertical direction which allows the univariate and bivariate models to
perform as well, if not better, than the asymmetric model."
164,Asymmetric Contour Uncertainty Estimation for Medical Image Segmentation (vol3),"the contrast between the left ventricle and myocardium in
the images of the private cardiac us dataset is small, which explains why the
simpler univariate and bivariate models perform well."
165,Asymmetric Contour Uncertainty Estimation for Medical Image Segmentation (vol3),"this is why on very noisy
and poorly contrasted data, the univariate or the bivariate model might be
preferable to using the asymmetric model."
166,Anatomical-Aware Point-Voxel Network for Couinaud Segmentation in Liver CT (vol3),"extensive experiments on two publicly available datasets named
3dircadb"
167,HENet: Hierarchical Enhancement Network for Pulmonary Vessel Segmentation in Non-contrast CT Images (vol3),none
168,Dice Semimetric Losses: Optimizing the Dice Score with Soft Labels (vol3),none
169,Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation (vol4),"we present a novel data augmentation method for semantic segmentation using a
flexible anti-adversarial consistency regularization."
170,Anti-adversarial Consistency Regularization for Data Augmentation: Applications to Robust Medical Image Segmentation (vol4),"extensive
experiments with various backbones and datasets confirm the effectiveness of our
method."
171,Multimodal CT and MR Segmentation of Head and Neck Organs-at-Risk (vol4),none
172,Learning Reliability of Multi-modality Medical Images for Tumor Segmentation via Evidence-Identified Denoising Diffusion Probabilistic Models (vol4),none
173,Breast Ultrasound Tumor Classification Using a Hybrid Multitask CNN-Transformer Network (vol4),none
174,SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI (vol4),dataset.
175,SimPLe: Similarity-Aware Propagation Learning for Weakly-Supervised Breast Cancer Segmentation in DCE-MRI (vol4),"we evaluated our method on an in-house breast dce-mri dataset collected
from the cancer center of sun yat-sen university."
176,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation (vol4),"for both datasets,
we repeat the evaluation protocols for four times and report the average metrics
and their standard deviation on test set."
177,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation (vol4),"we benchmark our methods against previous
wsss works on two datasets in table from the results, we can make several key
observations."
178,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation (vol4),"firstly, our proposed method, even without classifier guidance,
outperform all other wsss methods including the classifier guided diffusion
model cg-diff on both datasets for all three metrics."
179,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation (vol4),"secondly, all wsss methods have performance
drop on kidney dataset compared with brats dataset."
180,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation (vol4),"this demonstrates that the
kidney segmentation task is a more challenging task for wsss than brain tumor
task, which may be caused by the small training size and diverse appearance
across slices in the chaos dataset."
181,Conditional Diffusion Models for Weakly Supervised Medical Image Segmentation (vol4),"the default setting is cg-cdm on
brats dataset with q = 400, r = 10, τ = 0.95, and s = 10."
182,DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation (vol4),"however, the data in
each slice is related to three views, discarding any of them may lead to the
loss of local information, which may cause the degradation of performance the
contributions of our proposed method can be described as follows: 1) based on
transformer, we construct dual-branch encoder and decoder layers that assemble
two attention mechanisms, being able to model close-window and distant-window
dependencies without any extra computational cost."
183,DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation (vol4),"3) for the multi-modal data adopt in the task of samm-bts, we
improve the channel attention mechanism in se-net by applying se-weights to
features from both branches in the encoder and decoder layers."
184,DBTrans: A Dual-Branch Vision Transformer for Multi-Modal Brain Tumor Segmentation (vol4),datasets.
185,M-GenSeg: Domain Adaptation for Target Modality Tumor Segmentation with Annotation-Efficient Supervision (vol4),none
186,Edge-Aware Multi-task Network for Integrating Quantification Segmentation and Uncertainty Prediction of Liver Tumor on Multi-modality Non-contrast MRI (vol4),none
187,RCS-YOLO: A Fast and High-Accuracy Object Detector for Brain Tumor Detection (vol4),"however, the increasingly complex network
architecture in cnn-based models, such as resnet repvgg to evaluate the proposed
rcs-yolo model, we used the brain tumor detection 2020
dataset (br35h) to highlight the accuracy and rapidity of the proposed model for
the detection
of brain tumor medical image data set, table it can be seen that rcs-yolo with
the advantages of incorporating the rcs-osa module performs well."
188,RCS-YOLO: A Fast and High-Accuracy Object Detector for Brain Tumor Detection (vol4),"evaluation of the brain mri dataset
shows superior performance for brain tumor detection in terms of both speed and
precision, as compared to yolov6, yolov7, and yolov8 models."
189,Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data (vol4),"recently, deep
learningbased approaches have greatly improved the accuracy and efficiency of
automatic prostate mri segmentation regarding quantity , the abundance of
unlabeled data serves as a way to regularize the model and alleviate overfitting
to the limited labeled data."
190,A Sheaf Theoretic Perspective for Robust Prostate Segmentation (vol4),"deep learning models are
susceptible to textural shifts and artefacts which is often seen in mri due to
variations in the complex acquisition protocols across multiple sites the most
common approach to tackle domain shifts is with data augmentation the
contributions of this paper are summarized as follows: 1."
191,MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation (vol4),"transformers the convnext architecture marries the scalability and long-range
spatial representation learning capabilities of vision in this work, we maximize
the potential of a convnext design while uniquely addressing challenges of
limited datasets in medical image segmentation."
192,Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images (vol4),"this is primarily due to their
ability to learn informative hierarchical features directly from data."
193,Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images (vol4),"in the proposed kspc-net, a cnn is employed
to learn directly from the data to produce the pixel-wise bandwidth feature map
and initial segmentation map, which are used to define the tuning parameters in
the kspc module."
194,Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images (vol4),"more
specifically, we use the classic unet the dataset is from the hecktor challenge
in miccai 2021 (head and neck tumor
segmentation challenge)."
195,Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images (vol4),"the hecktor training dataset consists of 224 patients
diagnosed with oropharyngeal cancer in this paper, we present a novel network,
kspc-net, for the segmentation in 2d
pet images, which integrates kspc into the unet architecture in an end-toend
differential manner."
196,Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images (vol4),"promising performance was achieved by
our proposed kspc-net compared to the state-of-the-art approaches on the miccai
2021 challenge dataset (hecktor)."
197,A2FSeg: Adaptive Multi-modal Fusion Network for Medical Image Segmentation (vol4),"-we conduct experiments on the
brats 2020 dataset and achieve the sota segmentation performance, having a mean
dice core of 89.79% for the whole tumor, 82.72% for the tumor core, and 66.71%
for the enhancing tumor."
198,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"notably, tumor types have been found to be strongly
correlated with the prognosis of diffuse glioma our method is evaluated using
pre-operative multimodal mr brain images of 1726 diffuse glioma patients
collected from cooperation hospitals and a public dataset brats2019 diffuse
glioma can be classified into three histological types: the
oligodendroglioma, the astrocytoma, and the glioblastoma the tumor subtyping
network is trained independently before being integrated into the backbone."
199,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"to
solve the inherent issue of imbalanced tumor type in the training data collected
in clinic, a novel ordinal manifold mixup based feature augmentation is applied
in the training of the tumor subtyping network."
200,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"it is worth noting that the
ground truth of tumor types, which is determined after craniotomy, is available
in the training data, while for the testing data, tumor types are not required,
because tumor-type-related features can be learned from the pre-operative
multimodal mr brain images."
201,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"in the in-house dataset, the proportions of the three tumor types are
20.9% (oligodendroglioma), 28.7% (astrocytoma), and 50.4% (glioblastoma), which
is consistent with the statistical report in in the original manifold mixup
where y k i and y k j stand for the labels of the
k-th tumor type of the i-th and j-th patients, respectively, and λ ∈ [0, 1] is a
weighting factor."
202,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"in our experiment, both in-house and public datasets are used to evaluate our
method."
203,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"specifically, the in-house dataset collected in cooperation hospitals
contains pre-operative multimodal mr images, including t1, t1 contrast enhanced
(t1c), t2, and flair, of 1726 patients (age 49.7 ± 13.1) with confirmed diffuse
glioma types."
204,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"besides the inhouse
dataset, a public dataset brats2019, including pre-operative multimodal mr
images of 210 non-censored patients (age 61.4 ± 12.2), is adopted as the
external independent testing dataset."
205,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"all images of the in-house and brats2019
datasets go through the same pre-processing stage, including image normalization
and affine transformation to mni152 besides our method, four state-of-the-art
methods, including random forest based method (rf) where d = {x 1 , ..., x n }
is the dataset containing all patients, t i and t j are ground truth of survival
times of the i-th and j-th patients, r i and r j are the days predicted by rf,
mcsp, and pgsp or risks predicted by the deep cox proportional hazard models
(i.e., deepconvsurv and our method), 1 x<y = 1 if x < y, else 0, and δ i = 0 or
1 when the i-th patient is censored or non-censored."
206,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"as rf, mcsp, and pgsp
cannot use the censored data in the in-house dataset, 80% of the non-censored
data (594 patients) are randomly selected as the training data, and the rest 20%
non-censored data (149 patients) are for testing."
207,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"so besides the 80% non-censored patients, all censored data (983
patients) are also included in the training data."
208,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"for the in-house dataset, the
resulting c-indices are 0.744 (baseline-1) and 0.735 (baseline-2)."
209,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"for the
external independent testing dataset brats2019, the resulting c-indices are
0.738 (baseline-1) and 0.714 (baseline-2), and our method still has more than 6%
improvement comparing with baseline-2."
210,Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping (vol4),"both in-house and public
datasets containing 1936 patients were used in the experiment."
211,Medical Boundary Diffusion Model for Skin Lesion Segmentation (vol4),none
212,H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation (vol4),"with the emergence of multimodal datasets (e.g., brats in addition to the
progress on the fusion of multimodal features, improving the model
representation ability is also an effective way to boost segmentation
performance."
213,H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation (vol4),"extensive experimental results on two
publicly available datasets demonstrate the effectiveness of our proposed
method."
214,TransNuSeg: A Lightweight Multi-task Transformer for Nuclei Segmentation (vol4),none
215,QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality (vol4),none
216,Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality(vol4),"multi-modal learning has become a popular research area in computer vision and
medical image analysis, with modalities spanning across various media types,
including texts, audio, images, videos and multiple sensor data."
217,Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality(vol4),"the experiments are conducted on the brain tumour
segmentation benchmark brats2018 let us represent the n -modality data with m l
= {x ∈ x denotes the l th data
sample and the superscript (i) indexes the modality."
218,Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality(vol4),"multi-modal segmentation is composed not only of multiple modalities, but also
of multiple tasks, such as the three types of tumours in brats2018 dataset that
represent the three tasks."
219,EGE-UNet: An Efficient Group Enhanced UNet for Skin Lesion Segmentation (vol4),none
220,Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI (vol4),"we verify the
effectiveness of our proposed diffusion kinetic model (dkm) on dce-mri-based
breast cancer segmentation using breast-mri-nact-pilot dataset • we propose a
diffusion kinetic model that implicitly exploits hemodynamic priors in dce-mri
and effectively generates high-quality segmentation maps only requiring
pre-contrast images."
221,Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI (vol4),"in particular, the diffusion loss for the
reverse diffusion process can be formulated as follows: where θ represents the
denoising model that employs an u-net structure, x 0 and x k are the
pre-contrast and post-contrast images, respectively, is gaussian distribution
data ∼ n (0, i), and t is a timestep."
222,Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI (vol4),"dataset: to demonstrate the effectiveness of our proposed dkm, we evaluate our
method on 4d dce-mri breast cancer segmentation using the breast-mri-nact-pilot
dataset we propose a diffusion kinetic model by exploiting hemodynamic priors in
dce-mri
to effectively generate high-quality segmentation results only requiring
precontrast images."
223,Morphology-Inspired Unsupervised Gland Segmentation via Selective Semantic Grouping (vol4),none
224,EoFormer: Edge-Oriented Transformer for Brain Tumor Segmentation (vol4),none
225,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness (vol4),"first, there lacks of a
well-segmented dataset with manual labels on lyme disease."
226,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness (vol4),"on one hand, some
datasets-such as ham10000 second, the segmentation of lyme lesion is itself
challenging due to the nature of em pattern."
227,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness (vol4),"furthermore, clinical data collected for training is usually
imbalanced in some properties, e.g., more samples with light skins compared with
dark skins."
228,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness (vol4),"therefore, existing skin disease segmentation in this paper, we
present the first lyme disease dataset that contains labeled segmentation and
skin tones."
229,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness (vol4),"our lyme disease dataset contains two parts: (i) a classification
dataset, composed of more than 3,000 diseased skin images that are either
obtained from public resources or clinicians with patient-informed consent, and
(ii) a segmentation dataset containing 185 samples that are manually annotated
for three regions-i.e., background, skin (light vs."
230,EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness (vol4),"our
dataset with manual labels is available at this url secondly, we design a simple
yet novel data preprocessing and alternation method, called edgemixup, to
improve lyme disease segmentation and diagnosis fairness on samples with
different skin-tones."
231,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer (vol5),"we adopted the training dataset of hecktor 2022 (refer to
https://hecktor.grand-cha llenge.org/), including 488 h&n cancer patients
acquired from seven medical centers we resampled pet-ct images into isotropic
voxels where 1 voxel corresponds to 1 mm 3 ."
232,Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer (vol5),"extensive
experiments have shown that the proposed framework and blocks enable our xsurv
to outperform state-of-the-art survival prediction methods on the
well-benchmarked hecktor 2022 dataset."
233,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment (vol5),"therefore, the contributions of this work can be summarized as: 1) a
novel graph-based model for predicting survival that extracts both local and
global properties by identifying morphological super-nodes; 2) introducing a
fine-coarse feature distillation module with 3 various strategies to aggregate
interactions at different scales; 3) outperforming sota approaches in both risk
prediction and patient stratification scenarios on two datasets; 4) publishing
two large and rare prostate cancer datasets containing more than 220 graphs for
active surveillance and 240 graphs for brachytherapy cases."
234,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment (vol5),"the code and graph
embeddings are publicly available at https://github.com/pazadimo/all-in 2
related works we utilize two prostate cancer (pca) datasets to evaluate the
performance of our
proposed model."
235,ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment (vol5),"radical therapy is considered
overtreatment in these patients, so they are instead monitored with regular
serum prostate-specific antigen (psa) measurements, physical examinations,
sequential biopsies, and magnetic resonance imaging the second dataset (pca-bt)
includes 105 pca patients with low to high risk disease who went through
brachytherapy."
236,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment (vol5),"however, this results in high
interobserver variability among pathologists, primarily due to the large (> 50%)
disagreement among pathologists for immune cell phenotyping in this paper, we
introduce a new dataset that can be readily used out-ofthe-box with any
artificial intelligence (ai)/deep learning algorithms for spatial
characterization of tumor immune microenvironment and several other use cases."
237,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment (vol5),"to date, only two denovo stained datasets have been released publicly: bci h&e
and singleplex ihc her2 dataset the complete staining protocols for this dataset
are given in the accompanying
supplementary material."
238,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment (vol5),"we have released the first ai-ready restained and co-registered mif and mihc
dataset for head-and-neck squamous cell carcinoma patients."
239,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment (vol5),"this dataset can be
used for virtual phenotyping given standard clinical hematoxylin images, virtual
clinical ihc dab generation with ground truth segmentations (to train
highquality segmentation models across multiple cancer types) created from
cleaner mif images, as well as for generating standardized clean mif images from
neighboring h&e and ihc sections for registration and 3d reconstruction of
tissue specimens."
240,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment (vol5),"in the future, we will release similar datasets for additional
cancer types as well as release for this dataset corresponding whole-cell
segmentations via impartial https://github.com/nadeemlab/impartial."
241,An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment (vol5),"it is also supported in part by the moffitt's
total cancer care initiative, collaborative data services, biostatistics and
bioinformatics, and tissue core facilities at the h."
242,Detection of Basal Cell Carcinoma in Whole Slide Images (vol5),"figure we validated our algorithm using the curated skin cancer dataset and
sc-net as a
supernet, testing both heavy and light models."
243,Detection of Basal Cell Carcinoma in Whole Slide Images (vol5),"to
ensure a fair comparison on our dataset, we selected several papers in the field
of pathological image analysis, such as evaluation metrics."
244,Detection of Basal Cell Carcinoma in Whole Slide Images (vol5),"with scnet and
evolutionary search, we obtained optimal architectures, achieving 96.2% top-1
and 96.5% accuracy on a skin cancer dataset, improvements of 4.8% and 4.7% over
baselines."
245,Detection of Basal Cell Carcinoma in Whole Slide Images (vol5),"future work will apply our approach to larger datasets for
wider-scale validation."
246,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis (vol5),we evaluate our model with three datasets.
247,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis (vol5),"(1) luad-gm dataset: the objective is
to predict the epidermal growth factor receptor (egfr) gene mutations in
patients with lung adenocarcinoma (luad) using 723 whole slide image (wsi)
slices, where 47% of cases have egfr mutations."
248,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis (vol5),"(2) tcga-nsclc and tcga-rcc
datasets: cancer type classification is performed using the cancer genome atlas
(tcga) dataset."
249,IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis (vol5),"the tcga-nsclc dataset comprised two subtypes, lung squamous
cell carcinoma (lusc) and lung adenocarcinoma (luad), while the tcga-rcc dataset
included three subtypes: renal chromophobe cell carcinoma (kich), renal clear
cell carcinoma (kirc), and renal papillary cell carcinoma (kirp)."
250,Multi-scale Prototypical Transformer for Whole Slide Image Classification (vol5),none
251,Thyroid Nodule Diagnosis in Dynamic Contrast-Enhanced Ultrasound via Microvessel Infiltration Awareness (vol5),none
252,Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer (vol5),none
253,NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models (vol5),none
254,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model (vol5),"overall, the contributions of this paper can be concluded as
follows: dataset and evaluations."
255,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model (vol5),"we measure the performance of our model on an in-house
rectum cancer dataset which contains 130 patients who underwent volumetric
modulated arc therapy (vmat) treatment at west china hospital."
256,DiffDP: Radiotherapy Dose Prediction via a Diffusion Model (vol5),"extensive experiments on
an in-house dataset with 130 rectum cancer patients demonstrate the superiority
of our method."
257,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning (vol5),"the proposed approach was evaluated on a public tcga-lung dataset and an
in-house endometrial dataset and compared with 6 state-of-the-art methods."
258,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning (vol5),tcga-lung dataset is collected from the cancer genome atlas (tcga) data portal.
259,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning (vol5),"the dataset includes a total of 3,064 wsis, which consist of three categories,
namely tumor-free (normal), lung adenocarcinoma (luad), and lung squamous cancer
(lusc), endometrial dataset includes 3,654 wsis of endometrial pathology, which
includes 8 categories, namely well/moderately/low-differentiated endometrioid
adenocarcinoma, squamous differentiation carcinoma, plasmacytoid carcinoma,
clear cell carcinoma, mixed-cell adenocarcinoma, and benign tumor."
260,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning (vol5),"each dataset
was randomly divided into training, validation and test sets according to 6:1:3
while keeping each category of data proportionally."
261,Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning (vol5),"we conducted wsi multi-type
classification experiments on the two datasets."
262,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images (vol5),"first,
they are not able to get rid of their reliance on detection models, which means
they have a high need for expensive detection data labeling to train the
detection model."
263,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images (vol5),"cervical cancer cell detection datasets involve labeling
individual and small bounding boxes in a large number of cells."
264,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images (vol5),dataset and experimental setup.
265,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images (vol5),"first, we label a
dataset with cell-level bounding boxes to train a detection model."
266,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images (vol5),"the detection
dataset has 3761 images and 7623 cell-level annotations."
267,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images (vol5),"our proposed
method was trained and tested on the 2015 mic-cai gland segmentation (glas)
challenge dataset"
268,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs (vol5),"our
formulation of this loss was inspired by the recent research findings that
contrastive loss benefits model robustness under label noise lastly, to support
further research in virtual ihc-restaining, we present the multi-ihc stain
translation (mist) as a new public dataset."
269,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs (vol5),"the mist dataset contains 4k+
training and 1k testing aligned h&e-ihc patches for each of the following ihc
stains that are critical for breast cancer diagnostics: her2, ki67, er (estrogen
receptor) and pr (progesterone receptor)."
270,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs (vol5),datasets.
271,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs (vol5),"the following datasets are used in our experiments: the breast cancer
immunohistochemical (bci) challenge dataset implementation details."
272,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),"the extensive experiments with
promising results on two public wsi datasets from tcga projects, i.e., kidney
carcinoma (kica) and esophageal carcinoma (esca), validate the effectiveness and
efficiency of our framework on both tumor subtyping and staging tasks."
273,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),datasets and evaluation metrics.
274,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),"we assess the efficacy of the proposed higt
framework by testing it on two publicly available datasets (kica and esca) from
the cancer genome atlas (tcga) repository."
275,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),"the datasets are described below in
more detail: -kica dataset."
276,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),"the kica dataset consists of 371 cases of kidney
carcinoma, of which 279 are classified as early-stage and 92 as late-stage."
277,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),-esca dataset.
278,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis (vol5),"the esca dataset comprises 161 cases of esophageal carcinoma, with 96 cases
classified as early-stage and 65 as late-stage."
279,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"colorectal cancer is the third most common malignant tumor, and nearly half of
all patients with colorectal cancer develop liver metastasis during the course
of the disease extensive existing works have demonstrated the power of deep
learning on various spatial-temporal data, and can potentially be applied
towards the problem of crlm."
280,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"for example, originally designed for natural data,
several mainstream models such as e3d-lstm however, all these methods have only
demonstrated their effectiveness towards 3d/4d data (i.e., time-series 2d/3d
images), and it is not clear how to best extend them to work with the 5d cect
data."
281,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),part of the reason is due to the lack of public availability of such data.
282,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"when extending these models towards 5d cect data, some decisions need to be
made, for example: 1) what is the most effective way to incorporate the phase
information?"
283,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"e3d-lstm in this paper, we investigate how state-of-art deep
learning models can be applied to the crlm prediction task using our 5d cect
dataset."
284,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"we evaluate the effectiveness of bi-directional lstm and explore the
possible method of incorporating different phases in the cect dataset."
285,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"specifically, we show that the best prediction accuracy can be achieved by
enhancing e3d-lstm our dataset follows specific inclusion criteria: -no tumor
appears on the ct
scans."
286,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"-we already determined whether or not the patients had
liver metastases within 2 years after the surgery, and manually labeled the
dataset based on this."
287,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),"our retrospective dataset includes two
cohorts from two hospitals."
288,MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans (vol5),additional statistics on our dataset are presented in table
