title,keyword
Edge-Aware Multi-task Network for Integrating Quantification Segmentation and Uncertainty Prediction of Liver Tumor on Multi-modality Non-contrast MRI,challenges
Edge-Aware Multi-task Network for Integrating Quantification Segmentation and Uncertainty Prediction of Liver Tumor on Multi-modality Non-contrast MRI,awareness
Edge-Aware Multi-task Network for Integrating Quantification Segmentation and Uncertainty Prediction of Liver Tumor on Multi-modality Non-contrast MRI,awareness
RCS-YOLO: A Fast and High-Accuracy Object Detector for Brain Tumor Detection,difficult
Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data,problem
Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data,difficult
Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data,fairness
Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data,difficulty
Category-Level Regularized Unlabeled-to-Labeled Learning for Semi-supervised Prostate Segmentation with Multi-site Unlabeled Data,difficulty
A Sheaf Theoretic Perspective for Robust Prostate Segmentation,problem
A Sheaf Theoretic Perspective for Robust Prostate Segmentation,bias
MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,bias
MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,bias
MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,bias
MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,challenges
MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,challenge
MedNeXt: Transformer-Driven Scaling of ConvNets for Medical Image Segmentation,challenge
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,difficult
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,challenges
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,challenge
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,challenge
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,challenge
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,challenges
Deep Probability Contour Framework for Tumour Segmentation and Dose Painting in PET Images,challenge
A2FSeg: Adaptive Multi-modal Fusion Network for Medical Image Segmentation,challenge
A2FSeg: Adaptive Multi-modal Fusion Network for Medical Image Segmentation,problem
A2FSeg: Adaptive Multi-modal Fusion Network for Medical Image Segmentation,issue
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,issue
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,imbalanced
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,clinic
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,hospitals
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,issue
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,imbalanced
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,clinic
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,age
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,imbalance
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,issue
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,issue
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,hospitals
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,age
Pre-operative Survival Prediction of Diffuse Glioma Patients with Joint Tumor Subtyping,age
Medical Boundary Diffusion Model for Skin Lesion Segmentation,issue
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,challenges
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,imbalance
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,problem
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,fair
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,problem
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,balance
H-DenseFormer: An Efficient Hybrid Densely Connected Transformer for Multimodal Tumor Segmentation,balance
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,issue
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,challenge
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,problem
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,imbalanced
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,problem
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,problems
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,biases
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,issue
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,issue
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,problem
Learnable Cross-modal Knowledge Distillation for Multi-modal Learning with Missing Modality,challenge
QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,challenges
QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,balance
QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,challenge
QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,imbalance
QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,imbalanced
QCResUNet: Joint Subject-Level and Voxel-Level Prediction of Segmentation Quality,issue
EGE-UNet: An Efficient Group Enhanced UNet for Skin Lesion Segmentation,society
Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,difficulty
Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,problem
Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,difficulties
Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,fairness
Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,fairness
Diffusion Kinetic Model for Breast Cancer Segmentation in Incomplete DCE-MRI,problem
Morphology-Inspired Unsupervised Gland Segmentation via Selective Semantic Grouping,issue
Morphology-Inspired Unsupervised Gland Segmentation via Selective Semantic Grouping,challenge
Morphology-Inspired Unsupervised Gland Segmentation via Selective Semantic Grouping,challenges
Morphology-Inspired Unsupervised Gland Segmentation via Selective Semantic Grouping,challenge
EoFormer: Edge-Oriented Transformer for Brain Tumor Segmentation,balance
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,challenges
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,imbalanced
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
EdgeMixup: Embarrassingly Simple Data Alteration to Improve Lyme Disease Lesion Segmentation and Diagnosis Fairness,fairness
Factor Space and Spectrum for Medical Hyperspectral Image Segmentation,difficult
Graph-Theoretic Automatic Lesion Tracking and Detection of Patterns of Lesion Changes in Longitudinal CT Studies,problems
CARL: Cross-Aligned Representation Learning for Multi-view Lung Cancer Histology Classification,issue
CARL: Cross-Aligned Representation Learning for Multi-view Lung Cancer Histology Classification,challenge
CARL: Cross-Aligned Representation Learning for Multi-view Lung Cancer Histology Classification,challenge
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,challenge
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,challenge
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,difficult
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,problem
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,challenge
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,challenge
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,challenges
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,challenges
Self- and Semi-supervised Learning for Gastroscopic Lesion Detection,hospitals
Revisiting Feature Propagation and Aggregation in Polyp Segmentation,issue
"Joint Prediction of Response to Therapy, Molecular Traits, and Spatial Organisation in Colorectal Cancer Biopsies",imbalance
Automatic Bleeding Risk Rating System of Gastric Varices,hospitals
Automatic Bleeding Risk Rating System of Gastric Varices,challenge
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,bias
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,bias
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,race
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,age
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,female
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,race
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,age
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,sex
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,bias
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,race
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,fairness
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,race
Improving Outcome Prediction of Pulmonary Embolism by De-biased Multi-modality Model,biases
Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,women
Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,women
Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,age
Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,women
Enhancing Breast Cancer Risk Prediction by Incorporating Prior Images,women
Parse and Recall: Towards Accurate Lung Nodule Malignancy Prediction Like Radiologists,challenges
Parse and Recall: Towards Accurate Lung Nodule Malignancy Prediction Like Radiologists,issue
Parse and Recall: Towards Accurate Lung Nodule Malignancy Prediction Like Radiologists,hospital
M&M: Tackling False Positives in Mammography with a Multi-view and Multi-instance Learning Sparse Detector,challenges
M&M: Tackling False Positives in Mammography with a Multi-view and Multi-instance Learning Sparse Detector,challenges
M&M: Tackling False Positives in Mammography with a Multi-view and Multi-instance Learning Sparse Detector,hospital
Reversing the Abnormal: Pseudo-Healthy Generative Networks for Anomaly Detection,difficulties
Reversing the Abnormal: Pseudo-Healthy Generative Networks for Anomaly Detection,difficult
Reversing the Abnormal: Pseudo-Healthy Generative Networks for Anomaly Detection,challenges
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,women
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,women
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,problems
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,problem
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,issue
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,problem
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,problem
SHISRCNet: Super-Resolution and Classification Network for Low-Resolution Breast Cancer Histopathology Image,problem
Text-Guided Foundation Model Adaptation for Pathological Image Classification,issue
Text-Guided Foundation Model Adaptation for Pathological Image Classification,challenge
Distributionally Robust Image Classifiers for Stroke Diagnosis in Accelerated MRI,balance
Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,difficulty
Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,difficulty
Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,challenge
Contrastive Feature Decoupling for Weakly-Supervised Disease Detection,fair
Multiple Prompt Fusion for Zero-Shot Lesion Detection Using Vision-Language Models,problem
MUVF-YOLOX: A Multi-modal Ultrasound Video Fusion Network for Renal Tumor Diagnosis,hospital
MUVF-YOLOX: A Multi-modal Ultrasound Video Fusion Network for Renal Tumor Diagnosis,hospital
MUVF-YOLOX: A Multi-modal Ultrasound Video Fusion Network for Renal Tumor Diagnosis,fair
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,challenges
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problems
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,difficult
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,difficult
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Patients and Slides are Equal: A Multi-level Multi-instance Learning Framework for Pathological Image Analysis,problem
Learning with Synthesized Data for Generalizable Lesion Detection in Real PET Images,difficult
Learning with Synthesized Data for Generalizable Lesion Detection in Real PET Images,issue
Learning with Synthesized Data for Generalizable Lesion Detection in Real PET Images,challenges
Learning with Synthesized Data for Generalizable Lesion Detection in Real PET Images,difficult
What Do AEs Learn? Challenging Common Assumptions in Unsupervised Anomaly Detection,difficult
Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,hospital
Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,hospital
Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,hospital
Improved Prognostic Prediction of Pancreatic Cancer Using Multi-phase CT by Integrating Neural Distance and Texture-Aware Transformer,age
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,problem
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,problem
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,challenges
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,challenges
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,challenge
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,challenges
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,challenge
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,challenge
DCAug: Domain-Aware and Content-Consistent Cross-Cycle Framework for Tumor Augmentation,problem
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,difficult
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,challenge
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,challenge
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,balance
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,problem
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,difficulties
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,awareness
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,hospital
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,hospital
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,hospital
Cluster-Induced Mask Transformers for Effective Opportunistic Gastric Cancer Screening on Non-contrast CT Scans,hospital
Self-supervised Polyp Re-identification in Colonoscopy,problem
Self-supervised Polyp Re-identification in Colonoscopy,problem
Self-supervised Polyp Re-identification in Colonoscopy,problem
YONA: You Only Need One Adjacent Reference-Frame for Accurate and Fast Video Polyp Detection,challenges
YONA: You Only Need One Adjacent Reference-Frame for Accurate and Fast Video Polyp Detection,issues
Boosting Breast Ultrasound Video Classification by the Guidance of Keyframe Feature Centers,countries
Boosting Breast Ultrasound Video Classification by the Guidance of Keyframe Feature Centers,challenge
Boosting Breast Ultrasound Video Classification by the Guidance of Keyframe Feature Centers,difficulties
Text-Guided Cross-Position Attention for Segmentation: Case of Medical Image,problems
Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,problem
Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,problems
Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,hospital
Detecting Domain Shift in Multiple Instance Learning for Digital Pathology Using Fréchet Domain Distance,hospital
Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,bias
Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,issue
Liver Tumor Screening and Diagnosis in CT with Pixel-Lesion-Patient Network,problem
Self-supervised Learning for Endoscopic Video Analysis,challenge
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,challenges
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,difficulties
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,difficulties
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,difficulties
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,difficulties
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,fair
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,challenges
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,difficulties
Merging-Diverging Hybrid Transformer Networks for Survival Prediction in Head and Neck Cancer,problem
ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,problem
ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,issue
ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,challenge
ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,balanced
ALL-IN: A Local GLobal Graph-Based DIstillatioN Model for Representation Learning of Gigapixel Histopathology Images With Application In Cancer Risk Assessment,clinic
DARC: Distribution-Aware Re-Coloring Model for Generalizable Nucleus Segmentation,hospitals
An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,issue
An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,challenge
An AI-Ready Multiplex Staining Dataset for Reproducible and Accurate Characterization of Tumor Immune Microenvironment,society
Detection of Basal Cell Carcinoma in Whole Slide Images,issue
Detection of Basal Cell Carcinoma in Whole Slide Images,fairness
Detection of Basal Cell Carcinoma in Whole Slide Images,fairness
Detection of Basal Cell Carcinoma in Whole Slide Images,fair
Detection of Basal Cell Carcinoma in Whole Slide Images,balanced
Detection of Basal Cell Carcinoma in Whole Slide Images,fair
Detection of Basal Cell Carcinoma in Whole Slide Images,balanced
Detection of Basal Cell Carcinoma in Whole Slide Images,fair
IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,issue
IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,problems
IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,challenge
IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,problem
IIB-MIL: Integrated Instance-Level and Bag-Level Multiple Instances Learning with Label Disambiguation for Pathological Image Analysis,problem
Multi-scale Prototypical Transformer for Whole Slide Image Classification,difficult
Multi-scale Prototypical Transformer for Whole Slide Image Classification,issue
Multi-scale Prototypical Transformer for Whole Slide Image Classification,problem
Multi-scale Prototypical Transformer for Whole Slide Image Classification,imbalanced
Thyroid Nodule Diagnosis in Dynamic Contrast-Enhanced Ultrasound via Microvessel Infiltration Awareness,awareness
Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,geographical
Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,problems
Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,geographical
Triangular Analysis of Geographical Interplay of Lymphocytes (TriAnGIL): Predicting Immunotherapy Response in Lung Cancer,geographical
NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,challenge
NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,difficult
NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,problem
NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,balanced
NASDM: Nuclei-Aware Semantic Histopathology Image Generation Using Diffusion Models,biases
DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,problem
DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,problem
DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,issue
DiffDP: Radiotherapy Dose Prediction via a Diffusion Model,hospital
Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,difficult
Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,problem
Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,challenge
Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,bias
Position-Aware Masked Autoencoder for Histopathology WSI Representation Learning,problem
Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,women
Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,countries
Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,issues
Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,hospitals
Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,fair
Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,difficulties
Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,challenge
Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,challenge
Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,challenge
HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,challenges
HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,challenges
Learning Robust Classifier for Imbalanced Medical Image Dataset with Noisy Labels by Minimizing Invariant Risk,imbalanced
Learning Robust Classifier for Imbalanced Medical Image Dataset with Noisy Labels by Minimizing Invariant Risk,imbalanced
Learning Robust Classifier for Imbalanced Medical Image Dataset with Noisy Labels by Minimizing Invariant Risk,imbalanced
Learning Robust Classifier for Imbalanced Medical Image Dataset with Noisy Labels by Minimizing Invariant Risk,imbalanced
MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,problem
MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,hospitals
MPBD-LSTM: A Predictive Model for Colorectal Liver Metastases Using Time Series Multi-phase Contrast-Enhanced CT Scans,imbalanced
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,problem
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,challenge
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,challenge
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,challenge
Deep Cellular Embeddings: An Explainable Plug and Play Improvement for Feature Representation in Histopathology,challenge
CellGAN: Conditional Cervical Cell Synthesis for Augmenting Cytopathological Image Classification,difficulty
An Anti-biased TBSRTC-Category Aware Nuclei Segmentation Framework with a Multi-label Thyroid Cytology Benchmark,difficult
An Anti-biased TBSRTC-Category Aware Nuclei Segmentation Framework with a Multi-label Thyroid Cytology Benchmark,challenge
An Anti-biased TBSRTC-Category Aware Nuclei Segmentation Framework with a Multi-label Thyroid Cytology Benchmark,bias
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,women
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,difficult
Multi-modal Pathological Pre-training via Masked Autoencoders for Breast Cancer Diagnosis,challenge
Semi-supervised Pathological Image Segmentation via Cross Distillation of Multiple Attentions,bias
Semi-supervised Pathological Image Segmentation via Cross Distillation of Multiple Attentions,fair
Towards Novel Class Discovery: A Study in Novel Skin Lesions Clustering,problem
Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,difficulty
Pathology-and-Genomics Multimodal Transformer for Survival Outcome Prediction,challenges
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,women
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,problem
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,issues
Robust Cervical Abnormal Cell Detection via Distillation from Local-Scale Consistency Refinement,issues
StainDiff: Transfer Stain Styles of Histology Images with Denoising Diffusion Probabilistic Models and Self-ensemble,fair
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,imbalanced
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,balance
MixUp-MIL: Novel Data Augmentation for Multiple Instance Learning and a Study on Thyroid Cancer Diagnosis,balanced
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,women
Transfer Learning-Assisted Survival Analysis of Breast Cancer Relying on the Spatial Interaction Between Tumor-Infiltrating Lymphocytes and Tumors,challenge
